student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,lab_performance,previous_related_score,cgpa,credits,is_practical,class_avg_score,trend_indicator,weakness_severity,needs_intervention
STU_01216,Cryptography Lab,ITLBC608,6,above_avg,76.0,77.7,75.9,49.5,6.83,1,1,38.4,0,0,0
STU_01216,Data Science Laboratory,ITLBC609,6,above_avg,50.1,78.1,68.1,73.1,6.83,1,1,38.4,0,1,0
STU_01216,DevOps Laboratory,ITSBL603,6,above_avg,75.9,75.6,76.1,61.5,6.83,2,1,38.4,1,0,0
STU_01217,Automata Theory,ITPCC509,5,average,47.8,79.4,40.8,59.9,6.34,4,0,57.7,-1,2,0
STU_01217,Design & Analysis of Algorithms,ITPCC501,5,average,57.4,80.2,45.2,59.5,6.34,3,0,57.7,1,1,0
STU_01217,Cloud Computing Laboratory,ITLBC506,5,average,49.6,95.6,79.7,54.1,6.34,1,1,57.7,0,1,0
STU_01217,Mobile App Development Lab,ITLBC507,5,average,45.7,70.3,60.3,51.8,6.34,1,1,57.7,1,2,0
STU_01218,Engineering Mathematics-IV,MATH401,4,struggling,2.0,48.8,0.0,2.0,1.13,4,0,54.6,-1,4,1
STU_01218,Operating Systems,OS401,4,struggling,2.0,47.3,19.8,39.0,1.13,4,0,54.6,0,4,1
STU_01218,Computer Networks,CN401,4,struggling,23.1,53.3,19.4,22.9,1.13,4,0,54.6,0,4,1
STU_01218,Software Engineering,SE401,4,struggling,2.0,44.4,1.0,34.4,1.13,4,0,54.6,0,4,1
STU_01218,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,50.9,0.0,15.0,1.13,4,0,54.6,0,4,1
STU_01218,Microcontroller Lab,MESL401,4,struggling,24.3,39.5,18.0,5.0,1.13,1,1,54.6,0,4,1
STU_01218,Computer Networks Lab,CNL401,4,struggling,2.0,48.5,9.2,15.9,1.13,1,1,54.6,-1,4,1
STU_01219,Engineering Mathematics-III,MATH301,3,inconsistent,5.4,37.1,2.5,14.2,3.88,4,0,53.6,-1,4,1
STU_01219,Data Structures and Algorithms,DSA301,3,inconsistent,39.5,40.8,18.9,36.0,3.88,4,0,53.6,-1,3,1
STU_01219,Database Management Systems,DBMS301,3,inconsistent,23.2,53.4,10.0,28.9,3.88,4,0,53.6,0,4,1
STU_01219,Digital Logic & Design,DLDA301,3,inconsistent,18.1,33.6,0.0,20.3,3.88,4,0,53.6,-1,4,1
STU_01219,Python Programming,PYTHON301,3,inconsistent,49.8,42.7,66.9,36.8,3.88,2,1,53.6,0,2,1
STU_01219,DSA Laboratory,DSAL301,3,inconsistent,33.4,54.3,42.2,30.7,3.88,1,1,53.6,0,4,1
STU_01220,Engineering Mathematics-IV,MATH401,4,above_avg,37.0,78.2,49.2,45.9,5.79,4,0,53.4,0,2,0
STU_01220,Operating Systems,OS401,4,above_avg,33.7,76.2,21.2,47.9,5.79,4,0,53.4,0,3,1
STU_01220,Computer Networks,CN401,4,above_avg,44.9,76.0,37.9,100.0,5.79,4,0,53.4,0,2,0
STU_01220,Software Engineering,SE401,4,above_avg,65.5,60.8,63.5,36.2,5.79,4,0,53.4,1,0,0
STU_01220,Microcontroller & Embedded Systems,MES401,4,above_avg,38.7,61.6,38.5,53.0,5.79,4,0,53.4,0,3,1
STU_01220,Microcontroller Lab,MESL401,4,above_avg,64.0,81.7,90.1,73.3,5.79,1,1,53.4,0,1,0
STU_01220,Computer Networks Lab,CNL401,4,above_avg,71.8,76.3,100.0,59.4,5.79,1,1,53.4,1,0,0
STU_01221,Cryptography & Network Security,ITPCC611,6,topper,96.7,99.4,98.5,56.2,9.28,4,0,51.3,-1,0,0
STU_01221,Cryptography Lab,ITLBC608,6,topper,100.0,88.1,100.0,73.1,9.28,1,1,51.3,1,0,0
STU_01221,Data Science Laboratory,ITLBC609,6,topper,94.2,83.1,100.0,100.0,9.28,1,1,51.3,0,0,0
STU_01221,DevOps Laboratory,ITSBL603,6,topper,95.5,100.0,100.0,84.4,9.28,2,1,51.3,-1,0,0
STU_01222,Artificial Intelligence,ITPCC710,7,above_avg,40.4,79.9,40.2,51.9,7.89,4,0,54.8,0,2,1
STU_01222,AI Laboratory,ITLBC711,7,above_avg,62.9,87.4,82.4,64.2,7.89,1,1,54.8,0,1,0
STU_01222,Data Analytics Lab,ITLBC712,7,above_avg,73.0,79.1,80.5,37.5,7.89,1,1,54.8,-1,0,0
STU_01223,Automata Theory,ITPCC509,5,average,42.5,79.1,53.1,32.9,3.04,4,0,51.6,0,2,0
STU_01223,Design & Analysis of Algorithms,ITPCC501,5,average,2.0,75.5,0.0,44.8,3.04,3,0,51.6,1,4,1
STU_01223,Cloud Computing Laboratory,ITLBC506,5,average,34.9,63.1,53.9,39.3,3.04,1,1,51.6,1,4,1
STU_01223,Mobile App Development Lab,ITLBC507,5,average,50.4,81.5,68.9,55.3,3.04,1,1,51.6,0,2,0
STU_01224,Artificial Intelligence,ITPCC710,7,average,28.4,81.1,32.7,54.2,5.79,4,0,53.9,0,3,1
STU_01224,AI Laboratory,ITLBC711,7,average,71.3,81.6,91.3,55.5,5.79,1,1,53.9,0,0,0
STU_01224,Data Analytics Lab,ITLBC712,7,average,78.8,91.1,98.9,49.0,5.79,1,1,53.9,0,0,0
STU_01225,Engineering Mathematics-III,MATH301,3,below_avg,14.2,77.9,2.3,27.6,2.46,4,0,46.0,0,3,1
STU_01225,Data Structures and Algorithms,DSA301,3,below_avg,18.8,65.8,17.1,16.9,2.46,4,0,46.0,1,4,1
STU_01225,Database Management Systems,DBMS301,3,below_avg,19.3,57.1,3.6,32.1,2.46,4,0,46.0,0,4,1
STU_01225,Digital Logic & Design,DLDA301,3,below_avg,8.7,42.8,0.0,35.6,2.46,4,0,46.0,0,4,1
STU_01225,Python Programming,PYTHON301,3,below_avg,30.7,61.6,33.7,17.2,2.46,2,1,46.0,0,3,1
STU_01225,DSA Laboratory,DSAL301,3,below_avg,14.9,50.9,41.5,28.5,2.46,1,1,46.0,1,4,1
STU_01226,Engineering Mathematics-III,MATH301,3,struggling,6.6,57.8,19.6,14.7,3.5,4,0,39.4,-1,4,1
STU_01226,Data Structures and Algorithms,DSA301,3,struggling,2.0,44.7,0.0,30.3,3.5,4,0,39.4,-1,4,1
STU_01226,Database Management Systems,DBMS301,3,struggling,2.0,55.0,0.0,20.4,3.5,4,0,39.4,-1,4,1
STU_01226,Digital Logic & Design,DLDA301,3,struggling,10.3,50.5,0.0,16.7,3.5,4,0,39.4,0,4,1
STU_01226,Python Programming,PYTHON301,3,struggling,2.0,37.9,12.1,17.0,3.5,2,1,39.4,-1,4,1
STU_01226,DSA Laboratory,DSAL301,3,struggling,2.0,52.4,0.0,20.0,3.5,1,1,39.4,-1,4,1
STU_01227,Automata Theory,ITPCC509,5,average,45.8,88.7,48.8,62.1,4.3,4,0,57.5,1,2,0
STU_01227,Design & Analysis of Algorithms,ITPCC501,5,average,49.9,69.1,41.0,36.0,4.3,3,0,57.5,0,2,0
STU_01227,Cloud Computing Laboratory,ITLBC506,5,average,47.8,80.3,43.1,30.3,4.3,1,1,57.5,0,1,0
STU_01227,Mobile App Development Lab,ITLBC507,5,average,50.6,89.9,77.5,25.8,4.3,1,1,57.5,-1,1,0
STU_01228,Engineering Mathematics-IV,MATH401,4,topper,87.7,100.0,88.2,74.5,9.54,4,0,59.3,1,0,0
STU_01228,Operating Systems,OS401,4,topper,79.7,90.3,75.3,89.1,9.54,4,0,59.3,0,0,0
STU_01228,Computer Networks,CN401,4,topper,63.8,100.0,66.7,78.0,9.54,4,0,59.3,1,1,0
STU_01228,Software Engineering,SE401,4,topper,78.5,100.0,76.5,76.0,9.54,4,0,59.3,1,0,0
STU_01228,Microcontroller & Embedded Systems,MES401,4,topper,78.2,86.6,77.5,74.5,9.54,4,0,59.3,-1,0,0
STU_01228,Microcontroller Lab,MESL401,4,topper,85.4,86.4,100.0,89.3,9.54,1,1,59.3,0,0,0
STU_01228,Computer Networks Lab,CNL401,4,topper,96.8,89.5,100.0,74.1,9.54,1,1,59.3,1,0,0
STU_01229,Automata Theory,ITPCC509,5,average,37.4,83.7,41.0,51.4,6.27,4,0,61.9,1,2,0
STU_01229,Design & Analysis of Algorithms,ITPCC501,5,average,42.6,76.1,48.3,58.1,6.27,3,0,61.9,0,2,0
STU_01229,Cloud Computing Laboratory,ITLBC506,5,average,78.5,72.6,78.4,46.0,6.27,1,1,61.9,0,0,0
STU_01229,Mobile App Development Lab,ITLBC507,5,average,47.8,62.1,56.8,62.1,6.27,1,1,61.9,0,2,0
STU_01230,Automata Theory,ITPCC509,5,strong,76.9,76.3,80.3,51.9,6.38,4,0,56.6,-1,0,0
STU_01230,Design & Analysis of Algorithms,ITPCC501,5,strong,61.3,81.1,80.6,60.3,6.38,3,0,56.6,0,1,0
STU_01230,Cloud Computing Laboratory,ITLBC506,5,strong,71.1,99.0,74.5,68.4,6.38,1,1,56.6,0,0,0
STU_01230,Mobile App Development Lab,ITLBC507,5,strong,89.7,94.3,100.0,68.0,6.38,1,1,56.6,-1,0,0
STU_01231,Engineering Mathematics-IV,MATH401,4,average,43.8,62.9,60.8,47.6,5.67,4,0,57.7,1,3,1
STU_01231,Operating Systems,OS401,4,average,51.6,62.7,42.1,36.7,5.67,4,0,57.7,0,2,1
STU_01231,Computer Networks,CN401,4,average,29.1,68.2,44.6,39.3,5.67,4,0,57.7,-1,3,1
STU_01231,Software Engineering,SE401,4,average,57.7,64.0,47.9,29.4,5.67,4,0,57.7,0,1,0
STU_01231,Microcontroller & Embedded Systems,MES401,4,average,32.4,69.1,51.8,50.2,5.67,4,0,57.7,1,3,1
STU_01231,Microcontroller Lab,MESL401,4,average,62.8,66.1,61.2,57.1,5.67,1,1,57.7,1,1,0
STU_01231,Computer Networks Lab,CNL401,4,average,39.3,55.2,50.3,33.1,5.67,1,1,57.7,0,3,1
STU_01232,Artificial Intelligence,ITPCC710,7,average,44.0,60.0,70.9,36.4,4.39,4,0,64.6,0,3,1
STU_01232,AI Laboratory,ITLBC711,7,average,49.6,71.5,45.6,48.1,4.39,1,1,64.6,0,2,0
STU_01232,Data Analytics Lab,ITLBC712,7,average,62.0,62.0,67.1,35.8,4.39,1,1,64.6,0,1,0
STU_01233,Cryptography & Network Security,ITPCC611,6,average,39.3,66.1,24.1,48.7,4.97,4,0,63.0,-1,2,0
STU_01233,Cryptography Lab,ITLBC608,6,average,85.0,79.6,100.0,61.7,4.97,1,1,63.0,0,0,0
STU_01233,Data Science Laboratory,ITLBC609,6,average,45.4,65.2,85.4,48.1,4.97,1,1,63.0,1,1,0
STU_01233,DevOps Laboratory,ITSBL603,6,average,42.4,67.1,28.8,56.8,4.97,2,1,63.0,0,2,0
STU_01234,Automata Theory,ITPCC509,5,below_avg,9.1,80.3,1.2,30.3,4.06,4,0,61.7,0,3,1
STU_01234,Design & Analysis of Algorithms,ITPCC501,5,below_avg,11.0,71.1,6.6,31.5,4.06,3,0,61.7,0,4,1
STU_01234,Cloud Computing Laboratory,ITLBC506,5,below_avg,60.2,71.7,42.5,25.2,4.06,1,1,61.7,1,1,0
STU_01234,Mobile App Development Lab,ITLBC507,5,below_avg,18.4,77.4,22.8,46.1,4.06,1,1,61.7,0,4,1
STU_01235,Artificial Intelligence,ITPCC710,7,above_avg,61.8,93.8,78.1,53.2,4.71,4,0,66.5,1,1,0
STU_01235,AI Laboratory,ITLBC711,7,above_avg,68.4,82.4,87.3,61.1,4.71,1,1,66.5,1,0,0
STU_01235,Data Analytics Lab,ITLBC712,7,above_avg,82.2,88.2,97.7,64.1,4.71,1,1,66.5,0,0,0
STU_01236,Automata Theory,ITPCC509,5,below_avg,17.5,49.5,3.9,54.4,3.34,4,0,62.4,1,4,1
STU_01236,Design & Analysis of Algorithms,ITPCC501,5,below_avg,29.2,46.7,0.0,64.2,3.34,3,0,62.4,0,4,1
STU_01236,Cloud Computing Laboratory,ITLBC506,5,below_avg,18.7,32.5,21.6,53.1,3.34,1,1,62.4,0,4,1
STU_01236,Mobile App Development Lab,ITLBC507,5,below_avg,36.4,52.0,28.1,46.8,3.34,1,1,62.4,0,3,1
STU_01237,Automata Theory,ITPCC509,5,strong,76.1,78.6,76.6,66.3,8.13,4,0,63.1,0,0,0
STU_01237,Design & Analysis of Algorithms,ITPCC501,5,strong,78.4,100.0,85.2,67.3,8.13,3,0,63.1,0,0,0
STU_01237,Cloud Computing Laboratory,ITLBC506,5,strong,80.9,92.2,88.5,49.0,8.13,1,1,63.1,1,0,0
STU_01237,Mobile App Development Lab,ITLBC507,5,strong,85.8,70.8,78.7,54.2,8.13,1,1,63.1,-1,0,0
STU_01238,Engineering Mathematics-IV,MATH401,4,struggling,2.0,35.6,0.0,2.0,2.09,4,0,54.5,-1,4,1
STU_01238,Operating Systems,OS401,4,struggling,2.0,50.3,27.2,33.4,2.09,4,0,54.5,0,4,1
STU_01238,Computer Networks,CN401,4,struggling,2.0,49.5,25.7,23.7,2.09,4,0,54.5,-1,4,1
STU_01238,Software Engineering,SE401,4,struggling,6.3,48.9,7.5,16.9,2.09,4,0,54.5,-1,4,1
STU_01238,Microcontroller & Embedded Systems,MES401,4,struggling,4.5,36.8,0.0,30.3,2.09,4,0,54.5,-1,4,1
STU_01238,Microcontroller Lab,MESL401,4,struggling,2.0,30.4,0.0,26.7,2.09,1,1,54.5,0,4,1
STU_01238,Computer Networks Lab,CNL401,4,struggling,11.3,52.7,14.9,38.3,2.09,1,1,54.5,-1,4,1
STU_01239,Automata Theory,ITPCC509,5,strong,74.1,91.7,47.6,63.7,7.23,4,0,42.0,0,0,0
STU_01239,Design & Analysis of Algorithms,ITPCC501,5,strong,61.7,87.3,37.7,68.8,7.23,3,0,42.0,0,0,0
STU_01239,Cloud Computing Laboratory,ITLBC506,5,strong,78.1,94.9,65.4,74.3,7.23,1,1,42.0,0,0,0
STU_01239,Mobile App Development Lab,ITLBC507,5,strong,74.8,100.0,92.0,58.0,7.23,1,1,42.0,0,0,0
STU_01240,Automata Theory,ITPCC509,5,strong,63.7,76.4,68.4,51.2,7.83,4,0,61.7,1,0,0
STU_01240,Design & Analysis of Algorithms,ITPCC501,5,strong,81.1,83.6,100.0,52.8,7.83,3,0,61.7,-1,0,0
STU_01240,Cloud Computing Laboratory,ITLBC506,5,strong,69.2,100.0,87.0,50.7,7.83,1,1,61.7,-1,0,0
STU_01240,Mobile App Development Lab,ITLBC507,5,strong,79.4,90.7,93.0,50.7,7.83,1,1,61.7,1,0,0
STU_01241,Artificial Intelligence,ITPCC710,7,average,35.2,87.0,41.3,43.7,5.93,4,0,62.0,0,2,1
STU_01241,AI Laboratory,ITLBC711,7,average,57.3,91.2,75.0,44.7,5.93,1,1,62.0,1,0,0
STU_01241,Data Analytics Lab,ITLBC712,7,average,68.2,69.2,62.6,55.9,5.93,1,1,62.0,0,1,0
STU_01242,Automata Theory,ITPCC509,5,topper,76.0,99.2,75.4,90.1,8.38,4,0,52.8,0,0,0
STU_01242,Design & Analysis of Algorithms,ITPCC501,5,topper,95.2,88.8,68.0,61.4,8.38,3,0,52.8,0,0,0
STU_01242,Cloud Computing Laboratory,ITLBC506,5,topper,79.2,91.3,100.0,70.1,8.38,1,1,52.8,-1,0,0
STU_01242,Mobile App Development Lab,ITLBC507,5,topper,85.5,100.0,100.0,83.4,8.38,1,1,52.8,1,0,0
STU_01243,Automata Theory,ITPCC509,5,topper,79.2,98.9,68.1,77.6,8.53,4,0,60.4,-1,0,0
STU_01243,Design & Analysis of Algorithms,ITPCC501,5,topper,76.7,83.3,81.8,88.5,8.53,3,0,60.4,1,0,0
STU_01243,Cloud Computing Laboratory,ITLBC506,5,topper,97.0,98.7,100.0,71.5,8.53,1,1,60.4,0,0,0
STU_01243,Mobile App Development Lab,ITLBC507,5,topper,78.2,90.1,89.1,69.4,8.53,1,1,60.4,0,0,0
STU_01244,Engineering Mathematics-IV,MATH401,4,struggling,20.1,43.6,29.3,2.0,3.68,4,0,55.5,0,4,1
STU_01244,Operating Systems,OS401,4,struggling,20.4,44.6,0.0,23.9,3.68,4,0,55.5,0,4,1
STU_01244,Computer Networks,CN401,4,struggling,2.0,46.1,16.2,21.4,3.68,4,0,55.5,0,4,1
STU_01244,Software Engineering,SE401,4,struggling,18.6,57.4,33.9,40.9,3.68,4,0,55.5,-1,4,1
STU_01244,Microcontroller & Embedded Systems,MES401,4,struggling,16.1,50.8,3.6,23.0,3.68,4,0,55.5,-1,4,1
STU_01244,Microcontroller Lab,MESL401,4,struggling,12.3,55.5,31.1,32.5,3.68,1,1,55.5,-1,4,1
STU_01244,Computer Networks Lab,CNL401,4,struggling,27.9,47.6,23.0,33.8,3.68,1,1,55.5,0,4,1
STU_01245,Cryptography & Network Security,ITPCC611,6,average,44.7,64.7,31.3,14.8,5.04,4,0,45.2,0,3,1
STU_01245,Cryptography Lab,ITLBC608,6,average,51.9,71.5,71.9,72.6,5.04,1,1,45.2,1,1,0
STU_01245,Data Science Laboratory,ITLBC609,6,average,46.0,65.2,56.7,39.8,5.04,1,1,45.2,-1,1,0
STU_01245,DevOps Laboratory,ITSBL603,6,average,29.1,79.3,44.8,36.9,5.04,2,1,45.2,0,3,1
STU_01246,Cryptography & Network Security,ITPCC611,6,average,14.3,80.9,17.2,36.4,6.36,4,0,58.3,0,3,1
STU_01246,Cryptography Lab,ITLBC608,6,average,44.9,70.7,41.4,58.3,6.36,1,1,58.3,0,3,1
STU_01246,Data Science Laboratory,ITLBC609,6,average,50.6,74.0,63.1,48.8,6.36,1,1,58.3,0,3,1
STU_01246,DevOps Laboratory,ITSBL603,6,average,48.6,65.8,66.7,48.2,6.36,2,1,58.3,1,2,0
STU_01247,Cryptography & Network Security,ITPCC611,6,strong,52.3,96.3,32.6,74.2,6.21,4,0,64.5,0,1,0
STU_01247,Cryptography Lab,ITLBC608,6,strong,86.8,92.0,96.0,55.9,6.21,1,1,64.5,-1,0,0
STU_01247,Data Science Laboratory,ITLBC609,6,strong,66.5,88.2,78.4,52.8,6.21,1,1,64.5,0,0,0
STU_01247,DevOps Laboratory,ITSBL603,6,strong,75.6,86.2,79.7,66.5,6.21,2,1,64.5,0,0,0
STU_01248,Engineering Mathematics-IV,MATH401,4,above_avg,32.3,88.7,29.8,48.6,5.87,4,0,48.7,1,3,1
STU_01248,Operating Systems,OS401,4,above_avg,45.5,82.0,38.7,66.2,5.87,4,0,48.7,0,2,1
STU_01248,Computer Networks,CN401,4,above_avg,59.9,87.9,57.2,45.0,5.87,4,0,48.7,0,0,0
STU_01248,Software Engineering,SE401,4,above_avg,76.0,86.3,63.6,65.3,5.87,4,0,48.7,-1,0,0
STU_01248,Microcontroller & Embedded Systems,MES401,4,above_avg,69.4,91.6,58.7,60.6,5.87,4,0,48.7,1,0,0
STU_01248,Microcontroller Lab,MESL401,4,above_avg,73.2,84.7,67.8,53.6,5.87,1,1,48.7,0,0,0
STU_01248,Computer Networks Lab,CNL401,4,above_avg,71.1,90.1,57.9,45.9,5.87,1,1,48.7,0,0,0
STU_01249,Engineering Mathematics-III,MATH301,3,struggling,2.0,28.0,15.5,55.5,1.52,4,0,53.5,0,4,1
STU_01249,Data Structures and Algorithms,DSA301,3,struggling,2.0,34.0,3.6,20.2,1.52,4,0,53.5,-1,4,1
STU_01249,Database Management Systems,DBMS301,3,struggling,14.6,35.5,25.2,42.1,1.52,4,0,53.5,-1,4,1
STU_01249,Digital Logic & Design,DLDA301,3,struggling,31.2,29.4,20.5,38.4,1.52,4,0,53.5,0,4,1
STU_01249,Python Programming,PYTHON301,3,struggling,44.9,30.9,60.3,7.7,1.52,2,1,53.5,-1,4,1
STU_01249,DSA Laboratory,DSAL301,3,struggling,13.2,30.9,31.1,37.3,1.52,1,1,53.5,-1,4,1
STU_01250,Automata Theory,ITPCC509,5,topper,76.2,98.3,79.8,84.2,7.48,4,0,53.0,0,0,0
STU_01250,Design & Analysis of Algorithms,ITPCC501,5,topper,83.8,100.0,73.6,70.3,7.48,3,0,53.0,0,0,0
STU_01250,Cloud Computing Laboratory,ITLBC506,5,topper,86.3,100.0,83.8,77.6,7.48,1,1,53.0,-1,0,0
STU_01250,Mobile App Development Lab,ITLBC507,5,topper,99.1,95.0,100.0,71.7,7.48,1,1,53.0,0,0,0
STU_01251,Engineering Mathematics-IV,MATH401,4,above_avg,43.0,62.0,31.9,42.9,5.12,4,0,52.4,0,3,1
STU_01251,Operating Systems,OS401,4,above_avg,40.1,87.0,17.6,43.3,5.12,4,0,52.4,0,2,0
STU_01251,Computer Networks,CN401,4,above_avg,32.0,70.7,23.6,57.7,5.12,4,0,52.4,1,3,1
STU_01251,Software Engineering,SE401,4,above_avg,49.4,62.3,17.4,57.2,5.12,4,0,52.4,1,2,1
STU_01251,Microcontroller & Embedded Systems,MES401,4,above_avg,36.6,81.1,42.3,35.5,5.12,4,0,52.4,-1,3,1
STU_01251,Microcontroller Lab,MESL401,4,above_avg,57.6,62.1,62.1,55.5,5.12,1,1,52.4,0,1,0
STU_01251,Computer Networks Lab,CNL401,4,above_avg,56.7,71.3,83.7,57.7,5.12,1,1,52.4,0,1,0
STU_01252,Engineering Mathematics-III,MATH301,3,average,31.9,77.1,56.7,31.9,4.33,4,0,59.1,0,3,1
STU_01252,Data Structures and Algorithms,DSA301,3,average,38.5,91.1,19.1,49.7,4.33,4,0,59.1,1,2,0
STU_01252,Database Management Systems,DBMS301,3,average,8.9,82.4,21.3,46.1,4.33,4,0,59.1,0,3,1
STU_01252,Digital Logic & Design,DLDA301,3,average,28.3,81.1,15.7,35.8,4.33,4,0,59.1,1,2,0
STU_01252,Python Programming,PYTHON301,3,average,37.8,74.6,44.0,24.9,4.33,2,1,59.1,0,2,0
STU_01252,DSA Laboratory,DSAL301,3,average,29.5,78.2,49.3,23.1,4.33,1,1,59.1,0,3,1
STU_01253,Automata Theory,ITPCC509,5,above_avg,37.3,78.6,52.6,53.5,6.58,4,0,65.8,-1,2,1
STU_01253,Design & Analysis of Algorithms,ITPCC501,5,above_avg,39.0,80.8,23.0,56.7,6.58,3,0,65.8,-1,1,0
STU_01253,Cloud Computing Laboratory,ITLBC506,5,above_avg,69.0,85.1,61.5,56.9,6.58,1,1,65.8,0,0,0
STU_01253,Mobile App Development Lab,ITLBC507,5,above_avg,47.6,55.3,55.7,47.2,6.58,1,1,65.8,1,2,1
STU_01254,Engineering Mathematics-IV,MATH401,4,below_avg,14.8,42.9,12.4,2.0,2.85,4,0,43.9,0,4,1
STU_01254,Operating Systems,OS401,4,below_avg,34.0,48.5,46.2,42.2,2.85,4,0,43.9,0,4,1
STU_01254,Computer Networks,CN401,4,below_avg,28.6,55.0,33.1,7.2,2.85,4,0,43.9,1,3,1
STU_01254,Software Engineering,SE401,4,below_avg,12.0,54.1,0.0,35.8,2.85,4,0,43.9,-1,4,1
STU_01254,Microcontroller & Embedded Systems,MES401,4,below_avg,4.1,33.2,22.3,41.6,2.85,4,0,43.9,0,4,1
STU_01254,Microcontroller Lab,MESL401,4,below_avg,54.8,58.3,79.9,19.3,2.85,1,1,43.9,-1,2,0
STU_01254,Computer Networks Lab,CNL401,4,below_avg,29.5,62.4,25.6,42.3,2.85,1,1,43.9,-1,3,1
STU_01255,Engineering Mathematics-IV,MATH401,4,average,22.3,63.3,13.0,16.9,6.45,4,0,57.7,-1,4,1
STU_01255,Operating Systems,OS401,4,average,44.6,77.0,56.0,46.8,6.45,4,0,57.7,-1,2,0
STU_01255,Computer Networks,CN401,4,average,35.4,74.9,30.1,19.4,6.45,4,0,57.7,1,2,1
STU_01255,Software Engineering,SE401,4,average,29.5,62.5,2.9,31.0,6.45,4,0,57.7,0,3,1
STU_01255,Microcontroller & Embedded Systems,MES401,4,average,13.8,75.9,7.4,61.6,6.45,4,0,57.7,0,3,1
STU_01255,Microcontroller Lab,MESL401,4,average,39.3,67.9,54.4,67.3,6.45,1,1,57.7,0,2,0
STU_01255,Computer Networks Lab,CNL401,4,average,62.5,67.8,76.1,29.3,6.45,1,1,57.7,1,1,0
STU_01256,Engineering Mathematics-IV,MATH401,4,topper,72.8,96.2,86.5,62.3,9.04,4,0,53.3,0,0,0
STU_01256,Operating Systems,OS401,4,topper,85.5,91.1,97.9,64.2,9.04,4,0,53.3,1,0,0
STU_01256,Computer Networks,CN401,4,topper,66.0,95.4,65.6,79.6,9.04,4,0,53.3,1,0,0
STU_01256,Software Engineering,SE401,4,topper,79.3,100.0,87.0,79.6,9.04,4,0,53.3,-1,0,0
STU_01256,Microcontroller & Embedded Systems,MES401,4,topper,66.3,100.0,59.9,78.1,9.04,4,0,53.3,-1,0,0
STU_01256,Microcontroller Lab,MESL401,4,topper,91.8,97.9,98.9,60.5,9.04,1,1,53.3,0,0,0
STU_01256,Computer Networks Lab,CNL401,4,topper,86.2,98.3,100.0,73.9,9.04,1,1,53.3,0,0,0
STU_01257,Artificial Intelligence,ITPCC710,7,below_avg,23.3,77.4,7.0,50.9,4.48,4,0,64.0,-1,3,1
STU_01257,AI Laboratory,ITLBC711,7,below_avg,44.9,65.7,47.8,40.8,4.48,1,1,64.0,0,3,1
STU_01257,Data Analytics Lab,ITLBC712,7,below_avg,23.6,50.6,28.3,36.7,4.48,1,1,64.0,1,4,1
STU_01258,Automata Theory,ITPCC509,5,strong,69.8,89.1,77.2,59.2,7.18,4,0,63.4,1,0,0
STU_01258,Design & Analysis of Algorithms,ITPCC501,5,strong,60.0,92.2,30.1,76.0,7.18,3,0,63.4,1,1,0
STU_01258,Cloud Computing Laboratory,ITLBC506,5,strong,69.3,89.5,78.7,44.0,7.18,1,1,63.4,0,0,0
STU_01258,Mobile App Development Lab,ITLBC507,5,strong,75.9,90.3,86.9,78.9,7.18,1,1,63.4,-1,0,0
STU_01259,Engineering Mathematics-IV,MATH401,4,below_avg,2.0,49.6,21.9,2.0,2.61,4,0,48.2,0,4,1
STU_01259,Operating Systems,OS401,4,below_avg,25.3,50.9,18.8,13.0,2.61,4,0,48.2,0,4,1
STU_01259,Computer Networks,CN401,4,below_avg,24.3,50.1,26.5,38.2,2.61,4,0,48.2,1,4,1
STU_01259,Software Engineering,SE401,4,below_avg,2.0,43.0,3.1,46.9,2.61,4,0,48.2,-1,4,1
STU_01259,Microcontroller & Embedded Systems,MES401,4,below_avg,2.0,45.2,0.0,41.9,2.61,4,0,48.2,1,4,1
STU_01259,Microcontroller Lab,MESL401,4,below_avg,24.3,61.2,46.7,14.7,2.61,1,1,48.2,1,4,1
STU_01259,Computer Networks Lab,CNL401,4,below_avg,49.2,64.4,39.1,32.4,2.61,1,1,48.2,0,2,1
STU_01260,Automata Theory,ITPCC509,5,strong,45.0,92.5,44.4,53.0,6.94,4,0,59.4,0,1,0
STU_01260,Design & Analysis of Algorithms,ITPCC501,5,strong,67.7,100.0,70.1,54.7,6.94,3,0,59.4,0,0,0
STU_01260,Cloud Computing Laboratory,ITLBC506,5,strong,70.3,89.3,53.0,80.9,6.94,1,1,59.4,0,0,0
STU_01260,Mobile App Development Lab,ITLBC507,5,strong,75.6,96.1,97.1,64.6,6.94,1,1,59.4,0,0,0
STU_01261,Automata Theory,ITPCC509,5,average,33.4,64.6,20.0,39.6,4.89,4,0,62.1,1,3,1
STU_01261,Design & Analysis of Algorithms,ITPCC501,5,average,46.1,53.2,26.9,31.7,4.89,3,0,62.1,0,2,1
STU_01261,Cloud Computing Laboratory,ITLBC506,5,average,53.4,72.1,40.0,48.4,4.89,1,1,62.1,1,1,0
STU_01261,Mobile App Development Lab,ITLBC507,5,average,67.4,69.0,79.5,68.0,4.89,1,1,62.1,0,0,0
STU_01262,Engineering Mathematics-III,MATH301,3,average,38.6,69.6,6.0,36.7,3.48,4,0,62.0,0,3,1
STU_01262,Data Structures and Algorithms,DSA301,3,average,36.3,64.8,14.7,47.7,3.48,4,0,62.0,0,3,1
