label,n_interests,n_projects,interests,subj_1_name,subj_1_score,subj_2_name,subj_2_score,subj_3_name,subj_3_score,subj_4_name,subj_4_score,subj_5_name,subj_5_score,project_skills
CCS,1,3,Web Development,Microcontroller & Embedded Systems,74.9,Cryptography & Network Security,69.9,Operating Systems,67.2,Full Stack Development,64.7,Software Engineering,63.6,node|numpy|machine learning|docker|azure|aws|devops|serverless|fullstack|cloud
ML,1,3,Artificial Intelligence & Machine Learning,Operating Systems,56.1,Data Structures and Algorithms,54.3,Design & Analysis of Algorithms,52.4,Cryptography & Network Security,46.3,Java,45.0,sklearn|node|numpy|neural network|pandas|keras|pytorch|raspberry pi|regression|python
CCS,2,4,Web Development|Cloud & Distributed Systems,Engineering Mathematics-IV,76.4,Digital Logic & Design,76.3,Computer Networks,68.0,Operating Systems,58.5,Python,55.6,node|kubernetes|docker|fullstack|azure|aws|devops|serverless|react|cloud
ML,3,2,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Software Engineering,39.0,Operating Systems,37.8,Full Stack Development,35.12365102133858,Cryptography & Network Security,30.4,Data Structures and Algorithms,29.1,sklearn|numpy|classification|neural network|keras|deep learning|regression|python
ML,2,0,Data Science & Analytics|Network & Wireless Systems,Data Structures and Algorithms,55.1,Database Management Systems,51.7,Cryptography & Network Security,51.6,Automata Theory,50.2,Design & Analysis of Algorithms,44.7,
WT,2,2,Network & Wireless Systems|Mobile & IoT Development,Automata Theory,82.9,Digital Logic & Design,74.4,Data Structures and Algorithms,71.2,Design & Analysis of Algorithms,64.4,Java,57.5,tableau|iot|sensor|embedded|wireless|arduino|bluetooth
ML,2,3,Data Science & Analytics|Network & Wireless Systems,Engineering Mathematics-III,91.2,Engineering Mathematics-IV,90.2,Artificial Intelligence,89.8,Cryptography & Network Security,85.5,Python,85.4,numpy|pandas|keras|deep learning|terraform|nlp
CCS,2,4,Cloud & Distributed Systems|Data Science & Analytics,Software Engineering,100.0,Java,100.0,Full Stack Development,96.5,Engineering Mathematics-IV,93.0,Operating Systems,93.0,node|kubernetes|ci/cd|fullstack|azure|aws|devops|serverless|react|cloud
DWM,2,1,Data Science & Analytics|Mobile & IoT Development,Data Structures and Algorithms,62.1,Engineering Mathematics-IV,58.4,Computer Networks,57.0,Microcontroller & Embedded Systems,55.9,Database Management Systems,50.4,mongodb|etl
ML,3,4,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Engineering Mathematics-III,68.4,Artificial Intelligence,67.9,Cryptography & Network Security,67.9,Design & Analysis of Algorithms,64.6,Automata Theory,64.2,sklearn|numpy|classification|neural network|machine learning|pandas|tensorflow|aws|serverless|deep learning
WT,2,2,Mobile & IoT Development|Network & Wireless Systems,Data Structures and Algorithms,74.6,Microcontroller & Embedded Systems,74.2,Database Management Systems,71.1,Operating Systems,69.8,Computer Networks,66.8,microcontroller|numpy|gpio|iot|sensor|wireless|esp32|raspberry pi|mqtt
DWM,3,3,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Engineering Mathematics-IV,91.2,Full Stack Development,87.6,Python,85.9,Computer Networks,83.9,C++,83.2,power bi|mongodb|dashboard|data warehouse|pandas|postgresql|data mining|esp32|sql
WT,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Operating Systems,84.9,Automata Theory,74.3,Software Engineering,63.2,Java,60.8,Computer Networks,58.5,gpio|iot|sensor|embedded|wireless|arduino|raspberry pi|mqtt
ML,4,3,Data Science & Analytics|Artificial Intelligence & Machine Learning|Web Development|Network & Wireless Systems,Data Structures and Algorithms,66.63110687588056,Artificial Intelligence,65.5,Engineering Mathematics-III,59.9,IoT,59.2,Python,58.9,classification|machine learning|pytorch|keras|data mining|deep learning|neural network|python
DWM,2,3,Data Science & Analytics|Cloud & Distributed Systems,Python,75.3,Computer Networks,74.03270849987679,Engineering Mathematics-III,72.9,C++,69.0,Database Management Systems,68.1,power bi|mongodb|dashboard|data warehouse|data mining|serverless|sql|analytics|tableau
DWM,2,1,Data Science & Analytics|Web Development,Automata Theory,87.7,Java,83.3,Engineering Mathematics-IV,82.3,Python,76.2,Database Management Systems,69.6,data warehouse|postgresql|tableau
ML,2,1,Data Science & Analytics|Cloud & Distributed Systems,Artificial Intelligence,76.1,Data Structures and Algorithms,73.5,Automata Theory,72.1,Java,71.9,Cryptography & Network Security,70.7,regression|pandas|python|fullstack
ML,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Automata Theory,83.7,Software Engineering,78.3,Engineering Mathematics-III,71.4,Data Structures and Algorithms,68.1,Python,65.3,sklearn|numpy|machine learning|tensorflow|deep learning|nlp
ML,1,1,Artificial Intelligence & Machine Learning,Artificial Intelligence,100.0,Engineering Mathematics-III,97.9,Python,91.5,Operating Systems,86.5,Data Structures and Algorithms,85.50999655317591,sklearn|pandas
DWM,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Python,71.11706889811079,Data Structures and Algorithms,66.8,Artificial Intelligence,65.2,Automata Theory,56.8,Engineering Mathematics-III,49.1,power bi|mongodb|data warehouse|data mining|sql|analytics|regression|cloud
CCS,1,2,Cloud & Distributed Systems,Full Stack Development,100.0,Engineering Mathematics-III,99.1,Operating Systems,98.8,Computer Networks,97.9,Engineering Mathematics-IV,97.3,docker|fullstack|data mining|devops|react|cloud|terraform
WT,3,1,Network & Wireless Systems|Mobile & IoT Development|Cloud & Distributed Systems,IoT,75.1,C++,61.0,Microcontroller & Embedded Systems,55.4,Artificial Intelligence,54.274275044430254,Engineering Mathematics-III,53.2,microcontroller|gpio|postgresql|esp32|arduino|raspberry pi|mqtt
CCS,1,3,Cloud & Distributed Systems,Computer Networks,57.1,Full Stack Development,56.4,Python,55.5,Cryptography & Network Security,54.8,Engineering Mathematics-III,53.7,node|kubernetes|ci/cd|docker|aws|devops|serverless|cloud|terraform
CCS,3,3,Cloud & Distributed Systems|Web Development|Data Science & Analytics,Java,90.3,Data Structures and Algorithms,89.1,Automata Theory,87.0,Design & Analysis of Algorithms,85.9,Software Engineering,82.3,node|ci/cd|docker|azure|aws|serverless|react
DWM,1,4,Data Science & Analytics,Java,100.0,Artificial Intelligence,100.0,Engineering Mathematics-IV,97.1,Data Structures and Algorithms,95.3,Computer Networks,91.50008787901245,power bi|mongodb|dashboard|postgresql|etl|data mining|aws|bluetooth|analytics|sql
WT,3,0,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Engineering Mathematics-III,78.0,IoT,75.8,Design & Analysis of Algorithms,75.4,Python,67.5,Cryptography & Network Security,64.9,
DWM,3,1,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Database Management Systems,97.8,Data Structures and Algorithms,94.8,Full Stack Development,89.3,Automata Theory,86.4,Operating Systems,86.0,mongodb|dashboard|postgresql|data mining|sql
WT,2,2,Mobile & IoT Development|Network & Wireless Systems,IoT,79.2,Full Stack Development,74.0,Cryptography & Network Security,73.1,Digital Logic & Design,72.8,Computer Networks,72.5,microcontroller|gpio|embedded|esp32|arduino|wireless|analytics|raspberry pi|mqtt|terraform
CCS,1,3,Web Development,Full Stack Development,59.9,C++,57.4,Digital Logic & Design,55.9,Design & Analysis of Algorithms,53.0,Computer Networks,48.0,kubernetes|ci/cd|deep learning|fullstack|azure|devops|serverless|react|cloud|terraform
DWM,1,2,Data Science & Analytics,Software Engineering,96.5,Data Structures and Algorithms,95.1,Java,91.9,Engineering Mathematics-IV,85.3,Design & Analysis of Algorithms,84.6,power bi|postgresql|etl|keras|data mining|analytics|sql|tableau
ML,2,1,Artificial Intelligence & Machine Learning|Data Science & Analytics,C++,65.0,Artificial Intelligence,60.9,Java,60.3,Engineering Mathematics-III,56.8,Full Stack Development,55.73739072308947,classification|neural network|deep learning|regression|python|nlp
ML,3,1,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems|Network & Wireless Systems,Microcontroller & Embedded Systems,55.870139011509025,Digital Logic & Design,47.4,Automata Theory,45.6,IoT,45.6,Engineering Mathematics-IV,44.1,neural network|tensorflow|deep learning|pytorch|python|nlp
DWM,2,2,Data Science & Analytics|Cloud & Distributed Systems,Cryptography & Network Security,89.8,Database Management Systems,80.4,Python,78.8,Engineering Mathematics-III,56.6,Design & Analysis of Algorithms,55.3,mongodb|postgresql|data mining|devops|analytics|sql|tableau
DWM,1,3,Data Science & Analytics,Python,78.8,Database Management Systems,73.5,C++,73.0,Artificial Intelligence,72.5,Java,69.8,power bi|data warehouse|mongodb|dashboard|postgresql|etl|data mining|analytics|tableau
WT,4,4,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems|Data Science & Analytics,Database Management Systems,100.0,Computer Networks,100.0,Microcontroller & Embedded Systems,100.0,IoT,100.0,Operating Systems,97.7,microcontroller|gpio|iot|sensor|data warehouse|embedded|esp32|arduino|wireless|mqtt
DWM,1,1,Data Science & Analytics,Data Structures and Algorithms,64.9,Database Management Systems,48.5,Engineering Mathematics-IV,47.8,Computer Networks,47.7,Automata Theory,47.3,power bi|data mining|sql
CCS,2,3,Cloud & Distributed Systems|Data Science & Analytics,Computer Networks,51.2,Operating Systems,43.3,Java,43.0,C++,41.3,Full Stack Development,37.9,node|ci/cd|docker|aws|devops|serverless|regression|cloud
DWM,1,3,Data Science & Analytics,Computer Networks,77.9628744840571,Database Management Systems,75.5,Software Engineering,74.6,Design & Analysis of Algorithms,74.2,Microcontroller & Embedded Systems,71.67912170067625,power bi|data warehouse|mongodb|postgresql|etl|data mining|analytics|sql|tableau
WT,2,4,Mobile & IoT Development|Network & Wireless Systems,Microcontroller & Embedded Systems,95.2,Computer Networks,93.2,Python,89.2,Digital Logic & Design,88.8,Engineering Mathematics-III,88.2,microcontroller|gpio|iot|embedded|esp32|wireless|arduino|raspberry pi|mqtt|bluetooth
DWM,1,3,Data Science & Analytics,Engineering Mathematics-III,56.7,Java,52.4,Python,51.3,Data Structures and Algorithms,50.5,Software Engineering,48.5,power bi|kubernetes|mongodb|dashboard|data warehouse|postgresql|etl|data mining|aws|sql
DWM,2,4,Data Science & Analytics|Cloud & Distributed Systems,Java,99.0,Automata Theory,90.8,Software Engineering,89.0,Database Management Systems,75.0,C++,74.1,power bi|sklearn|data warehouse|dashboard|postgresql|etl|data mining|sql|analytics|python
DWM,1,1,Data Science & Analytics,Engineering Mathematics-IV,79.9,Full Stack Development,64.8,Engineering Mathematics-III,63.9,Operating Systems,62.5,Python,58.7,power bi|gpio|postgresql|data mining|analytics|tableau
ML,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Python,80.6,Design & Analysis of Algorithms,69.6,Engineering Mathematics-IV,67.0,Engineering Mathematics-III,62.8,Full Stack Development,60.0,sklearn|classification|machine learning|data warehouse|tensorflow|pandas|python
ML,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-III,79.8,Data Structures and Algorithms,66.3,Engineering Mathematics-IV,64.6,Computer Networks,63.2,C++,62.1,sklearn|numpy|tensorflow|aws|deep learning|regression
WT,2,4,Mobile & IoT Development|Network & Wireless Systems,Python,73.1,Design & Analysis of Algorithms,71.5,IoT,71.4,Computer Networks,69.1,Artificial Intelligence,67.9,microcontroller|gpio|iot|sensor|dashboard|embedded|wireless|arduino|esp32|raspberry pi
WT,3,2,Network & Wireless Systems|Mobile & IoT Development|Cloud & Distributed Systems,Data Structures and Algorithms,66.13567781214346,Computer Networks,56.9,Automata Theory,49.8,IoT,47.6,C++,47.3,microcontroller|gpio|sensor|dashboard|arduino|raspberry pi|mqtt
DWM,2,1,Data Science & Analytics|Web Development,Java,68.6,Cryptography & Network Security,62.9,Database Management Systems,60.4,Artificial Intelligence,57.1,Engineering Mathematics-IV,55.1,postgresql|analytics|tableau
DWM,1,2,Data Science & Analytics,Design & Analysis of Algorithms,61.7,Engineering Mathematics-IV,57.6,Automata Theory,55.9,Full Stack Development,55.5,C++,52.7,power bi|mongodb|dashboard|data warehouse|postgresql|data mining|analytics
CCS,3,2,Web Development|Cloud & Distributed Systems|Artificial Intelligence & Machine Learning,Microcontroller & Embedded Systems,73.1,Cryptography & Network Security,72.1,Computer Networks,66.9,Full Stack Development,66.0,Engineering Mathematics-IV,62.6,node|kubernetes|ci/cd|docker|keras|react
WT,1,3,Mobile & IoT Development,Microcontroller & Embedded Systems,89.5,IoT,77.2,Full Stack Development,66.0,Operating Systems,65.7,Engineering Mathematics-III,62.6,microcontroller|gpio|iot|sensor|serverless|wireless|arduino|mqtt
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-III,100.0,Database Management Systems,100.0,C++,100.0,Automata Theory,100.0,Full Stack Development,100.0,power bi|postgresql
ML,2,1,Web Development|Data Science & Analytics,Engineering Mathematics-III,92.6,Python,73.2,Artificial Intelligence,72.4,Data Structures and Algorithms,71.5,Database Management Systems,70.4,neural network|sklearn|terraform|keras
WT,1,1,Network & Wireless Systems,Microcontroller & Embedded Systems,97.8,Computer Networks,97.07331344795965,Operating Systems,92.8,Full Stack Development,82.51050163811459,Design & Analysis of Algorithms,80.9,gpio|sensor|iot|deep learning|mqtt|bluetooth
WT,1,3,Network & Wireless Systems,IoT,63.4,Engineering Mathematics-III,59.8,Computer Networks,52.8,C++,50.9,Digital Logic & Design,48.7,microcontroller|sensor|iot|embedded|wireless|esp32|arduino|raspberry pi|mqtt
ML,2,4,Artificial Intelligence & Machine Learning|Data Science & Analytics,Java,51.9,Data Structures and Algorithms,50.0,IoT,46.6,Automata Theory,44.3,Artificial Intelligence,42.1,sklearn|power bi|neural network|gpio|machine learning|classification|pytorch|pandas|tensorflow|keras
WT,2,1,Mobile & IoT Development|Network & Wireless Systems,IoT,61.0,Engineering Mathematics-IV,52.6,Digital Logic & Design,51.3,C++,47.5,Database Management Systems,47.2,iot|microcontroller|embedded|arduino
DWM,1,1,Data Science & Analytics,Engineering Mathematics-IV,57.0,Design & Analysis of Algorithms,55.3,Data Structures and Algorithms,46.2,Database Management Systems,45.9,Automata Theory,42.4,power bi|tableau
CCS,2,2,Web Development|Cloud & Distributed Systems,Software Engineering,88.1,Full Stack Development,72.8,Design & Analysis of Algorithms,70.6,Automata Theory,69.0,C++,68.9,node|ci/cd|docker|fullstack|azure|aws|react|cloud|terraform
ML,1,1,Artificial Intelligence & Machine Learning,Automata Theory,76.5,Software Engineering,72.9,Computer Networks,72.0,Artificial Intelligence,70.3,C++,69.6,regression|tensorflow|python|machine learning
ML,2,2,Data Science & Analytics|Artificial Intelligence & Machine Learning,Computer Networks,65.87390226831619,Design & Analysis of Algorithms,64.8,Data Structures and Algorithms,57.1,Full Stack Development,57.0,Engineering Mathematics-IV,53.9,sklearn|neural network|machine learning|pytorch|regression|python|nlp
CCS,1,4,Web Development,Python,53.2,Java,50.6,Full Stack Development,48.6,Computer Networks,46.4,Database Management Systems,44.7,kubernetes|ci/cd|docker|fullstack|aws|serverless|wireless|react|cloud
ML,2,1,Artificial Intelligence & Machine Learning|Data Science & Analytics,Engineering Mathematics-III,48.9,Python,47.0,Artificial Intelligence,46.9,Data Structures and Algorithms,46.53772190650852,Design & Analysis of Algorithms,42.5,keras|deep learning|pytorch|regression|python
ML,4,3,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems|Network & Wireless Systems,Design & Analysis of Algorithms,90.9,Python,88.3,Operating Systems,85.2,Database Management Systems,84.1,Artificial Intelligence,80.4,sklearn|numpy|classification|neural network|sensor|pandas|tensorflow|keras|deep learning|pytorch
