student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,lab_performance,project_score,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_01232,above_avg,6,3.5,3.12,4.44,-1.32,82.4,60.1,71.3,53.6,3.2,5.2,4,1,0,1,54.1,38.6,62.3,9.1,59.3,38.6,0.62,7.33
STU_01233,topper,3,9.01,8.74,8.0,0.74,96.1,95.0,46.7,90.2,51.8,6.33,6,0,6,0,79.7,70.5,89.6,7.5,88.7,75.3,0.25,9.45
STU_01234,topper,7,9.68,10.0,10.0,0.0,94.0,100.0,86.1,77.6,32.3,6.02,3,0,3,0,90.0,89.3,91.2,0.9,90.2,89.4,0.75,10.0
STU_01235,struggling,5,0.54,0.0,0.0,0.0,55.3,39.9,41.3,38.0,35.5,6.0,4,4,0,4,11.9,2.0,24.5,10.1,21.9,2.0,0.5,0.75
STU_01236,strong,4,7.78,8.23,6.63,1.6,80.0,85.7,75.2,86.1,48.7,6.01,7,0,5,0,74.0,66.6,80.3,4.9,75.4,73.4,0.38,9.56
STU_01237,average,6,0.89,2.0,0.56,1.44,70.8,28.3,50.0,43.7,39.2,6.12,4,3,0,4,32.0,16.9,40.7,9.1,29.2,40.7,0.62,4.83
STU_01238,average,3,2.46,2.68,2.79,-0.11,80.6,45.9,41.5,71.6,29.5,5.22,6,3,0,4,45.1,28.8,64.4,11.5,51.9,41.7,0.25,5.18
STU_01239,strong,4,7.49,7.36,7.89,-0.53,82.6,72.0,77.3,74.8,23.2,6.51,7,0,2,0,67.4,54.8,77.8,6.8,65.7,68.1,0.38,6.67
STU_01240,average,4,4.51,2.73,5.89,-3.16,82.6,54.2,55.5,71.9,41.8,6.35,7,3,0,3,42.9,14.9,58.6,16.5,56.2,37.6,0.38,2.33
STU_01241,average,7,1.37,1.83,1.38,0.45,79.1,49.5,53.4,79.0,52.1,6.34,3,1,0,2,45.3,35.4,52.7,7.3,50.2,35.4,0.75,5.5
STU_01242,average,5,1.3,0.67,2.5,-1.83,72.4,63.6,50.3,34.5,3.4,7.44,4,3,0,3,35.5,19.1,59.4,14.7,46.0,25.1,0.5,1.0
STU_01243,strong,4,6.32,6.86,6.21,0.65,84.1,75.2,54.9,69.2,40.4,6.13,7,0,1,0,65.2,53.8,71.0,5.9,70.2,63.2,0.38,7.89
STU_01244,below_avg,5,0.0,0.0,0.0,0.0,64.5,45.5,22.9,12.4,46.4,6.06,4,4,0,4,17.1,2.0,36.9,15.4,32.1,2.0,0.5,1.75
STU_01245,strong,5,8.25,8.78,7.82,0.96,78.1,100.0,96.5,85.9,67.3,6.98,4,0,4,0,82.1,70.6,98.4,10.6,91.3,72.8,0.5,9.5
STU_01246,below_avg,3,0.75,0.0,1.21,-1.21,71.0,1.9,37.5,24.1,0.0,6.86,6,6,0,6,10.9,2.0,32.1,10.4,19.4,6.6,0.25,0.0
STU_01247,strong,5,7.75,8.67,7.23,1.44,80.4,93.4,71.5,81.2,20.3,6.78,4,0,2,0,75.5,64.2,87.6,11.1,75.9,75.0,0.5,10.0
STU_01248,struggling,4,0.0,0.0,0.0,0.0,51.1,27.5,40.5,30.3,0.0,5.46,7,7,0,7,11.1,2.0,33.9,10.7,23.0,6.4,0.38,0.0
STU_01249,above_avg,4,5.58,4.5,5.84,-1.34,87.5,85.8,42.4,67.8,44.1,5.52,7,1,1,3,54.0,38.1,71.0,11.8,67.5,48.6,0.38,6.22
STU_01250,topper,3,8.96,9.37,8.05,1.32,89.5,89.4,78.8,72.6,73.8,6.88,6,0,6,0,84.3,72.8,93.5,7.1,89.1,82.0,0.25,9.64
STU_01251,improving,3,2.17,3.26,0.42,2.84,79.4,76.4,37.6,61.3,11.5,5.01,6,2,1,3,48.1,34.8,72.1,12.6,61.9,41.2,0.25,5.18
STU_01252,average,4,0.62,0.59,0.95,-0.36,64.4,63.5,55.6,47.9,0.0,5.68,7,5,0,5,35.1,13.3,64.7,18.3,61.0,24.7,0.38,3.0
STU_01253,above_avg,5,3.71,1.56,5.0,-3.44,81.3,60.2,63.1,41.5,11.6,4.53,4,2,0,2,48.5,31.7,65.0,15.6,64.2,33.0,0.5,2.12
STU_01254,below_avg,7,0.33,0.0,0.0,0.0,70.1,24.9,40.0,23.9,4.6,6.26,3,3,0,3,20.8,11.3,30.2,7.7,16.1,30.2,0.75,0.0
STU_01255,above_avg,4,2.71,3.45,1.89,1.56,71.2,54.4,82.4,66.3,59.2,6.91,7,2,0,3,45.3,24.6,57.8,11.8,53.1,42.1,0.38,6.33
STU_01256,below_avg,3,0.06,0.0,0.0,0.0,52.6,43.1,44.4,15.7,17.3,6.33,6,6,0,6,18.4,2.0,33.8,12.8,31.2,11.9,0.25,0.91
STU_01257,topper,4,9.7,10.0,10.0,0.0,92.7,100.0,61.3,100.0,49.5,6.52,7,0,7,0,90.2,81.2,99.3,6.4,93.2,89.0,0.38,10.0
STU_01258,above_avg,3,5.54,7.0,3.89,3.11,71.6,83.3,66.9,68.3,30.6,6.99,6,0,2,0,64.6,55.9,80.9,10.0,66.7,63.5,0.25,7.55
STU_01259,strong,5,6.27,6.78,5.27,1.51,87.7,76.4,58.2,63.9,43.0,6.64,4,0,2,1,66.5,45.8,86.6,14.9,79.4,53.6,0.5,8.0
STU_01260,average,6,3.18,3.0,2.22,0.78,76.3,31.6,50.8,33.6,0.0,5.16,4,1,0,1,48.7,39.6,52.6,5.3,51.7,39.6,0.62,6.83
STU_01261,strong,3,6.3,6.68,6.68,0.0,87.8,76.0,51.1,88.1,0.7,7.57,6,0,2,1,64.7,43.3,83.0,12.4,75.5,59.3,0.25,7.0
STU_01262,average,4,1.14,0.32,1.47,-1.15,71.2,33.4,56.7,43.7,28.7,6.77,7,6,0,6,24.1,2.0,61.8,19.5,47.5,14.7,0.38,2.22
STU_01263,average,7,2.5,2.17,2.88,-0.71,81.2,63.9,64.3,42.2,26.6,5.03,3,1,0,1,50.2,35.5,60.8,10.7,57.5,35.5,0.75,0.83
STU_01264,below_avg,5,0.27,0.0,1.09,-1.09,50.4,45.2,37.4,57.3,10.9,5.12,4,4,0,4,15.2,2.0,37.8,13.5,24.8,5.5,0.5,0.0
STU_01265,average,3,1.7,2.53,0.21,2.32,78.1,38.9,50.2,60.7,9.3,6.8,6,3,0,5,39.7,19.0,53.7,10.9,41.4,38.9,0.25,0.23
STU_01266,struggling,3,0.29,0.26,0.0,0.26,51.0,38.6,41.2,49.8,15.5,6.91,6,5,0,6,19.9,2.0,46.8,14.8,29.9,14.9,0.25,1.45
STU_01267,topper,3,10.0,9.58,10.0,-0.42,84.8,84.8,100.0,76.8,35.2,5.3,6,0,6,0,88.2,74.4,96.0,7.1,95.3,84.6,0.25,10.0
STU_01268,average,5,3.37,2.44,4.5,-2.06,73.3,38.2,48.6,39.0,29.4,5.81,4,2,0,3,39.9,32.0,53.5,8.7,43.1,36.6,0.5,5.38
STU_01269,struggling,4,0.26,0.0,0.0,0.0,52.8,35.5,47.1,16.5,23.3,5.05,7,7,0,7,19.1,3.9,34.5,9.7,31.8,14.0,0.38,0.0
STU_01270,average,3,3.88,3.84,4.21,-0.37,78.4,60.3,52.4,57.1,26.2,5.41,6,1,0,5,42.6,25.9,54.3,8.7,43.3,42.3,0.25,0.95
STU_01271,below_avg,5,2.18,4.56,0.0,4.56,73.2,40.2,52.0,44.8,23.3,6.39,4,1,0,3,45.9,33.9,59.7,9.2,39.8,52.0,0.5,2.88
STU_01272,above_avg,6,3.12,4.62,1.22,3.4,69.7,96.3,72.4,83.0,30.7,4.97,4,1,3,1,71.1,39.9,93.2,19.5,81.6,39.9,0.62,7.83
STU_01273,average,5,2.1,0.67,3.64,-2.97,78.5,75.1,53.6,43.1,9.1,7.8,4,3,0,3,31.9,13.3,51.2,13.9,43.9,20.0,0.5,0.88
STU_01274,above_avg,6,5.88,5.0,7.67,-2.67,77.1,74.9,40.5,70.4,36.5,5.68,4,0,0,2,56.6,41.3,69.0,11.7,61.7,41.3,0.62,4.67
STU_01275,average,6,3.28,4.88,1.44,3.44,81.4,58.9,40.2,48.9,11.3,7.04,4,0,0,2,50.9,42.4,60.5,7.6,53.7,42.4,0.62,8.83
STU_01276,below_avg,4,0.92,0.32,1.58,-1.26,49.6,49.2,32.5,31.4,5.0,7.29,7,6,0,6,25.4,2.9,66.3,19.3,42.6,18.5,0.38,0.44
STU_01277,struggling,6,0.0,0.0,0.0,0.0,49.3,25.8,26.6,41.7,26.9,4.0,4,4,0,4,28.6,19.7,36.2,7.0,31.5,19.7,0.62,0.0
STU_01278,average,5,0.58,0.56,0.23,0.33,66.6,18.2,53.7,33.0,41.0,6.69,4,3,0,4,27.0,13.8,49.5,13.5,31.6,22.4,0.5,2.12
STU_01279,struggling,4,1.22,0.91,1.21,-0.3,51.3,31.6,26.6,17.2,0.0,6.84,7,6,0,7,21.9,2.0,47.2,16.0,27.3,19.7,0.38,0.0
STU_01280,above_avg,6,2.83,4.88,1.56,3.32,76.8,73.8,60.2,73.9,61.8,5.67,4,0,0,2,52.2,44.3,62.3,7.0,54.9,44.3,0.62,6.67
STU_01281,average,3,4.48,1.79,7.21,-5.42,75.6,59.9,61.6,35.5,34.9,6.73,6,3,0,4,39.7,17.1,59.8,14.4,56.9,31.1,0.25,0.45
STU_01282,above_avg,4,5.06,6.77,4.37,2.4,83.7,100.0,62.1,37.2,51.0,6.5,7,0,2,0,65.6,53.9,75.1,7.5,73.5,62.4,0.38,9.0
STU_01283,topper,6,9.57,10.0,9.56,0.44,97.4,100.0,80.8,78.7,66.0,5.61,4,0,4,0,90.3,85.9,99.3,5.5,90.4,90.2,0.62,10.0
STU_01284,below_avg,4,0.62,0.23,0.95,-0.72,69.6,24.2,53.7,38.1,47.6,6.46,7,6,0,7,20.2,3.8,47.1,13.4,27.2,17.4,0.38,0.0
STU_01285,strong,3,7.82,7.89,7.42,0.47,92.0,67.5,89.2,73.9,33.1,5.93,6,0,3,0,70.8,54.1,93.9,14.3,72.3,70.0,0.25,9.45
STU_01286,average,4,4.06,4.27,3.47,0.8,62.0,73.4,59.9,69.9,33.9,7.13,7,1,1,4,47.0,15.5,77.8,17.5,62.9,40.6,0.38,3.22
STU_01287,above_avg,6,4.29,4.88,3.11,1.77,73.9,61.0,56.3,80.3,4.7,5.21,4,0,0,2,52.7,40.5,69.3,10.5,56.7,40.5,0.62,7.33
STU_01288,average,3,1.36,2.53,0.0,2.53,65.2,52.3,47.6,68.7,0.0,4.92,6,3,0,5,38.1,22.4,56.8,12.1,46.1,34.1,0.25,4.5
STU_01289,average,5,1.72,0.56,2.27,-1.71,76.9,52.7,38.7,51.5,58.3,5.67,4,3,0,4,35.2,27.0,49.4,9.0,43.1,27.4,0.5,5.0
STU_01290,average,5,3.53,4.89,1.18,3.71,83.9,59.6,37.6,75.0,1.1,7.86,4,0,0,2,49.5,44.5,56.0,4.9,50.2,48.7,0.5,6.88
STU_01291,average,6,1.78,2.88,0.56,2.32,68.0,67.2,40.3,62.8,38.1,5.92,4,1,1,3,43.5,5.3,71.4,23.9,56.3,5.3,0.62,1.83
STU_01292,below_avg,4,0.16,0.0,0.74,-0.74,54.2,22.7,26.0,38.7,39.0,7.03,7,7,0,7,13.3,2.0,27.1,9.9,19.4,10.8,0.38,0.67
STU_01293,above_avg,6,5.25,5.25,6.33,-1.08,81.4,50.6,35.0,68.2,69.9,6.72,4,0,0,1,56.8,41.9,69.0,10.5,61.8,41.9,0.62,5.83
STU_01294,above_avg,4,7.14,7.05,7.0,0.05,79.7,90.1,74.8,85.4,41.1,6.04,7,0,2,0,64.7,53.1,83.1,10.8,66.1,64.1,0.38,7.89
STU_01295,below_avg,7,1.18,0.83,1.75,-0.92,51.3,21.9,40.1,42.2,0.0,6.02,3,2,0,3,31.1,22.1,45.1,10.0,35.6,22.1,0.75,0.0
STU_01296,average,5,5.15,3.33,6.59,-3.26,73.2,75.6,51.4,50.1,34.5,6.46,4,1,1,2,49.8,22.0,76.2,19.4,65.5,34.0,0.5,0.75
STU_01297,failing,4,0.46,0.0,0.0,0.0,24.1,18.0,25.0,25.5,13.0,5.97,7,7,0,7,7.8,2.0,19.7,7.3,18.7,3.4,0.38,0.0
STU_01298,average,3,0.63,0.0,1.16,-1.16,65.6,48.7,44.4,62.5,19.8,5.57,6,6,0,6,26.4,4.6,39.9,11.9,37.5,20.9,0.25,1.45
STU_01299,above_avg,5,3.2,1.33,4.55,-3.22,81.3,72.3,67.9,33.3,26.2,6.37,4,2,0,2,45.9,33.9,59.1,9.9,55.2,36.6,0.5,5.62
STU_01300,above_avg,5,3.82,4.89,2.91,1.98,84.8,66.7,61.7,66.6,92.3,5.11,4,0,0,2,50.9,41.2,57.2,6.5,56.9,44.9,0.5,3.38
STU_01301,average,3,4.01,3.74,4.68,-0.94,78.8,56.7,40.0,64.0,33.1,6.73,6,1,0,4,45.8,30.4,63.1,10.0,56.7,40.4,0.25,6.86
STU_01302,average,3,0.94,0.74,1.05,-0.31,70.7,29.5,55.7,45.6,0.0,6.81,6,4,0,5,39.1,30.8,53.4,7.1,47.1,35.0,0.25,1.18
STU_01303,above_avg,6,6.14,6.38,6.0,0.38,72.2,63.2,61.9,55.2,82.2,6.14,4,0,0,0,57.7,50.6,66.4,6.4,60.0,50.6,0.62,8.0
STU_01304,struggling,7,0.92,0.0,2.0,-2.0,44.9,31.7,15.7,28.9,0.0,6.09,3,3,0,3,16.1,2.0,31.4,12.0,23.1,2.0,0.75,0.0
STU_01305,below_avg,5,0.99,1.67,0.0,1.67,60.4,15.1,33.8,67.7,38.0,5.58,4,3,0,4,25.6,9.3,47.0,14.2,23.0,28.1,0.5,1.25
STU_01306,above_avg,5,2.61,3.33,2.27,1.06,87.7,69.7,70.0,31.6,16.9,4.55,4,1,1,2,50.0,18.5,76.9,21.0,66.9,33.0,0.5,7.5
STU_01307,above_avg,3,4.42,5.68,2.68,3.0,79.8,67.6,68.4,43.8,19.0,5.45,6,0,0,2,56.1,42.2,67.8,9.0,63.5,52.5,0.25,5.32
STU_01308,above_avg,6,3.43,6.38,1.89,4.49,72.9,38.1,42.4,42.7,53.4,6.6,4,0,0,1,54.9,42.7,61.9,7.5,53.1,60.1,0.62,6.67
STU_01309,failing,3,0.0,0.0,0.0,0.0,13.3,0.0,12.2,27.1,6.0,6.41,6,6,0,6,2.4,2.0,4.2,0.8,2.0,2.5,0.25,0.0
STU_01310,average,4,1.91,0.55,2.37,-1.82,63.8,57.5,72.4,35.0,32.9,5.97,7,5,0,5,35.5,20.4,58.5,14.3,57.4,26.8,0.38,0.0
STU_01311,average,5,0.41,0.44,0.18,0.26,89.9,35.3,52.9,15.6,38.0,4.19,4,3,0,4,34.1,28.8,41.5,4.6,37.5,30.7,0.5,4.62
STU_01312,average,6,1.85,1.5,2.56,-1.06,55.3,58.7,60.7,37.0,18.4,7.02,4,2,0,4,40.6,37.8,43.3,2.6,41.4,38.2,0.62,6.0
STU_01313,strong,4,6.66,7.5,5.89,1.61,81.4,84.8,54.8,64.2,51.2,5.37,7,0,3,0,69.0,60.4,79.6,7.3,75.7,66.3,0.38,6.22
STU_01314,average,4,1.21,0.0,2.0,-2.0,70.9,33.6,46.7,53.2,5.4,6.65,7,7,0,7,16.2,2.0,34.3,10.4,29.3,10.9,0.38,0.0
STU_01315,average,7,4.06,5.67,2.75,2.92,70.6,45.0,48.4,52.4,49.3,4.98,3,0,0,1,51.3,41.0,57.0,7.3,48.4,57.0,0.75,7.67
STU_01316,above_avg,3,6.45,5.84,7.05,-1.21,81.1,64.4,63.9,68.8,45.5,6.47,6,1,2,1,63.1,37.5,76.9,12.9,70.8,59.2,0.25,6.95
STU_01317,strong,7,6.86,5.83,7.25,-1.42,97.3,64.4,50.2,82.6,42.0,6.4,3,0,1,1,61.8,47.7,74.3,10.9,68.8,47.7,0.75,6.33
STU_01318,average,4,2.47,2.18,2.74,-0.56,67.9,20.3,47.4,40.5,18.3,6.43,7,5,0,5,31.2,4.3,51.6,17.5,35.5,29.4,0.38,1.0
STU_01319,average,4,1.87,0.5,2.74,-2.24,65.4,46.6,40.2,60.3,23.5,7.18,7,5,0,6,37.1,25.4,54.5,9.6,51.5,31.4,0.38,2.22
STU_01320,strong,3,6.48,6.58,7.16,-0.58,85.5,78.2,65.7,64.5,43.1,7.34,6,0,0,0,62.9,54.9,68.8,5.2,67.3,60.7,0.25,7.5
STU_01321,topper,6,9.46,9.12,8.44,0.68,86.4,98.9,93.4,89.1,50.8,5.88,4,0,4,0,79.6,77.3,83.4,2.3,80.3,77.3,0.62,10.0
STU_01322,failing,3,0.0,0.0,0.0,0.0,33.2,20.7,36.1,24.3,21.3,6.91,6,6,0,6,4.5,2.0,13.9,4.3,9.4,2.0,0.25,0.0
STU_01323,average,3,1.27,1.79,0.42,1.37,77.5,59.3,43.0,56.2,40.5,6.79,6,3,0,4,36.3,20.3,52.8,13.2,52.2,28.4,0.25,4.59
STU_01324,above_avg,7,6.07,5.33,7.62,-2.29,83.6,66.9,56.3,62.8,83.2,6.42,3,0,0,1,49.8,45.9,53.2,3.0,51.7,45.9,0.75,5.83
STU_01325,average,5,4.3,3.78,5.0,-1.22,73.3,51.2,55.1,48.4,69.2,6.86,4,1,0,1,53.5,35.6,67.6,12.0,55.3,51.6,0.5,4.25
STU_01326,above_avg,4,6.12,5.23,7.05,-1.82,85.0,34.7,62.6,58.1,68.4,4.93,7,1,0,2,54.3,38.9,65.4,8.3,52.6,55.0,0.38,5.78
STU_01327,below_avg,3,0.62,1.21,0.0,1.21,60.7,53.7,41.0,67.0,38.8,4.64,6,4,0,5,35.0,14.6,66.9,16.3,50.6,27.2,0.25,1.14
STU_01328,average,3,4.42,3.84,4.32,-0.48,66.3,75.4,52.7,45.8,5.9,7.1,6,1,0,4,49.4,30.2,68.6,12.9,65.9,41.1,0.25,5.36
STU_01329,below_avg,3,0.0,0.0,0.0,0.0,68.2,28.9,18.1,42.0,43.4,6.68,6,6,0,6,14.5,2.0,28.3,9.9,11.2,16.1,0.25,0.27
STU_01330,below_avg,6,0.83,1.62,0.0,1.62,58.8,38.7,53.7,11.2,0.0,6.46,4,2,0,4,28.0,2.0,47.2,17.6,36.6,2.0,0.62,1.0
STU_01331,strong,4,6.8,6.68,8.63,-1.95,98.4,76.9,72.9,71.9,28.3,6.16,7,0,1,0,62.7,53.7,72.3,5.5,68.9,60.2,0.38,6.33
STU_01332,average,4,4.29,3.41,5.05,-1.64,78.2,59.6,64.4,71.7,49.3,5.77,7,3,0,4,46.9,31.4,62.4,10.9,48.8,46.1,0.38,5.0
STU_01333,above_avg,7,5.32,5.67,5.25,0.42,89.0,63.2,67.2,38.2,12.6,5.86,3,0,0,1,60.5,49.5,66.7,7.8,66.1,49.5,0.75,8.33
STU_01334,below_avg,3,1.7,1.11,1.05,0.06,58.9,45.3,65.3,62.3,24.7,5.08,6,4,0,4,36.1,2.0,63.5,21.6,62.5,22.9,0.25,4.32
STU_01335,average,3,2.49,2.63,1.58,1.05,76.2,59.5,42.5,27.3,24.5,6.97,6,3,0,5,40.8,23.8,66.4,14.6,53.2,34.6,0.25,2.5
STU_01336,above_avg,5,5.87,4.11,6.95,-2.84,81.8,75.0,40.0,51.0,47.3,7.51,4,1,0,1,47.8,20.5,64.9,16.5,58.2,37.2,0.5,4.62
STU_01337,above_avg,4,7.08,6.36,7.53,-1.17,87.8,86.8,55.1,71.3,0.0,6.48,7,0,2,2,62.2,43.5,78.8,12.2,73.7,57.7,0.38,1.78
STU_01338,struggling,4,0.0,0.0,0.0,0.0,46.3,26.8,38.0,30.8,31.8,6.72,7,7,0,7,14.8,2.5,24.7,7.8,20.4,12.5,0.38,0.0
STU_01339,below_avg,3,0.23,0.63,0.0,0.63,67.2,51.3,62.1,25.6,27.7,5.37,6,5,0,5,22.4,2.0,51.1,17.8,43.2,12.0,0.25,0.27
STU_01340,strong,4,8.04,7.68,9.58,-1.9,93.0,80.7,49.3,75.9,42.5,6.41,7,0,3,0,69.7,61.0,84.8,8.4,74.3,67.8,0.38,9.56
STU_01341,average,3,0.84,1.68,0.84,0.84,70.8,36.9,35.7,53.9,39.7,5.91,6,4,0,5,36.1,25.2,52.4,9.0,38.2,35.1,0.25,1.09
STU_01342,average,7,1.15,1.17,1.0,0.17,58.7,53.2,42.8,39.6,26.1,7.33,3,2,0,2,41.2,21.2,62.5,16.9,41.9,39.8,0.75,5.0
STU_01343,above_avg,4,6.22,5.45,6.95,-1.5,87.3,80.3,63.7,47.9,21.5,7.15,7,0,1,3,55.6,42.2,75.3,10.1,69.5,50.0,0.38,5.78
STU_01344,topper,4,9.87,9.36,10.0,-0.64,97.4,82.5,80.8,96.2,50.4,5.59,7,0,7,0,79.2,70.7,85.8,6.1,78.2,79.6,0.38,10.0
STU_01345,topper,3,10.0,9.79,10.0,-0.21,94.1,100.0,97.8,95.1,70.0,4.67,6,0,6,0,91.5,78.7,100.0,8.1,97.1,88.6,0.25,9.82
STU_01346,average,4,3.07,0.23,4.21,-3.98,63.8,36.3,43.6,47.2,14.7,6.62,7,6,0,7,27.9,16.5,46.2,9.6,40.3,23.0,0.38,0.0
STU_01347,strong,5,7.57,7.22,8.27,-1.05,91.1,100.0,80.6,70.7,30.3,4.46,4,0,2,0,73.4,56.7,88.8,11.8,83.8,63.0,0.5,8.75
STU_01348,above_avg,4,4.08,3.41,5.68,-2.27,82.5,47.1,57.3,50.0,32.7,6.33,7,3,0,4,46.9,29.0,66.6,14.0,53.0,44.5,0.38,6.22
STU_01349,average,4,1.24,0.27,2.11,-1.84,68.1,63.8,48.3,59.9,18.9,7.34,7,6,0,6,36.5,27.2,53.6,7.9,46.3,32.5,0.38,0.78
STU_01350,strong,7,6.42,6.33,6.25,0.08,78.6,79.7,60.4,84.4,37.1,5.67,3,0,1,0,61.5,55.2,71.3,7.0,64.6,55.2,0.75,6.67
STU_01351,topper,5,9.74,10.0,9.27,0.73,92.1,72.8,69.3,66.7,59.3,7.48,4,0,4,0,85.8,83.4,88.0,2.1,85.7,85.9,0.5,10.0
STU_01352,struggling,3,0.0,0.53,0.0,0.53,34.5,29.2,38.1,56.8,35.6,5.66,6,5,0,6,18.9,2.0,45.6,17.4,40.2,8.3,0.25,0.32
STU_01353,above_avg,5,4.06,4.11,3.45,0.66,73.9,72.2,83.1,49.3,8.8,6.52,4,1,0,1,51.9,32.8,66.7,12.2,60.4,43.3,0.5,6.62
STU_01354,struggling,7,0.62,0.0,1.25,-1.25,29.1,18.9,27.7,16.9,0.0,5.44,3,3,0,3,8.7,2.0,22.2,9.5,12.1,2.0,0.75,0.0
STU_01355,above_avg,3,5.59,4.32,5.95,-1.63,82.1,56.5,70.9,64.7,0.0,7.58,6,2,2,2,59.7,37.4,72.7,15.4,70.5,54.3,0.25,4.77
STU_01356,inconsistent,4,2.41,0.73,4.58,-3.85,83.6,36.0,43.9,38.5,36.3,6.2,7,6,0,7,24.9,2.0,43.7,13.7,32.9,21.7,0.38,0.0
STU_01357,struggling,5,0.08,0.0,0.0,0.0,25.3,26.4,43.3,17.0,46.7,4.78,4,4,0,4,11.4,2.0,21.5,9.4,11.8,11.0,0.5,0.5
STU_01358,above_avg,3,4.77,4.53,4.84,-0.31,71.8,53.4,45.7,45.5,65.9,5.22,6,1,0,2,49.4,23.4,58.4,12.1,58.0,45.1,0.25,3.0
STU_01359,above_avg,4,5.02,5.27,5.05,0.22,74.5,77.7,47.4,59.7,34.3,7.26,7,1,1,2,57.8,35.3,79.7,13.1,70.9,52.6,0.38,5.56
STU_01360,average,7,1.32,0.83,2.0,-1.17,77.8,60.6,42.2,10.8,48.3,7.49,3,2,0,3,39.0,28.5,49.7,8.7,44.2,28.5,0.75,1.83
STU_01361,average,3,1.96,0.21,2.74,-2.53,82.4,40.7,42.9,51.9,6.7,5.92,6,5,0,6,28.2,14.3,41.2,8.2,36.6,24.0,0.25,0.18
STU_01362,below_avg,5,0.29,0.56,0.0,0.56,70.6,41.3,20.6,54.5,19.3,5.89,4,3,0,4,30.2,13.0,48.7,12.6,39.4,21.1,0.5,2.5
STU_01363,average,5,1.76,3.0,1.18,1.82,65.2,80.3,54.0,50.1,0.0,5.25,4,1,1,2,48.5,16.9,78.6,22.5,67.8,29.3,0.5,3.62
STU_01364,above_avg,4,5.15,6.0,4.11,1.89,74.1,53.8,55.5,62.6,23.1,5.03,7,0,0,1,54.4,47.0,63.6,5.0,54.7,54.3,0.38,4.11
STU_01365,topper,4,10.0,10.0,10.0,0.0,92.8,100.0,100.0,73.3,55.9,5.93,7,0,7,0,91.0,81.7,100.0,5.1,97.0,88.6,0.38,10.0
STU_01366,average,5,0.99,0.44,0.73,-0.29,72.1,32.6,39.2,32.9,37.9,6.51,4,3,0,4,25.3,18.6,40.4,8.9,31.6,19.0,0.5,1.25
STU_01367,strong,6,7.01,6.25,7.44,-1.19,82.8,77.2,68.7,73.6,5.5,8.08,4,0,1,1,63.3,47.0,71.1,9.6,68.8,47.0,0.62,8.5
STU_01368,below_avg,6,0.44,0.0,0.0,0.0,50.4,25.8,31.2,24.4,0.0,4.64,4,4,0,4,30.4,27.9,34.8,2.7,31.0,28.6,0.62,0.67
STU_01369,topper,5,9.14,10.0,9.41,0.59,93.8,74.7,66.7,63.8,52.4,5.17,4,0,4,0,84.6,83.3,86.1,1.0,84.7,84.6,0.5,10.0
STU_01370,average,5,2.16,0.78,3.59,-2.81,66.3,47.1,53.1,66.7,0.0,5.31,4,3,0,3,34.0,22.4,63.9,17.3,43.1,24.9,0.5,5.0
STU_01371,below_avg,3,2.2,2.0,2.95,-0.95,52.8,53.7,35.3,33.7,87.6,4.68,6,3,0,5,37.9,9.2,66.7,17.4,54.2,29.8,0.25,0.18
STU_01372,average,5,2.91,4.11,3.18,0.93,66.8,44.8,28.5,70.0,36.6,4.95,4,1,0,4,42.5,33.5,48.3,5.9,40.9,44.0,0.5,2.75
STU_01373,strong,4,6.29,6.64,6.95,-0.31,88.8,52.2,37.2,51.3,30.9,6.49,7,0,2,1,61.9,48.9,75.3,8.9,62.1,61.8,0.38,6.11
STU_01374,average,5,2.05,0.67,3.5,-2.83,85.4,58.4,38.5,20.0,34.4,5.05,4,3,0,3,34.1,14.6,58.1,15.7,46.5,21.6,0.5,0.5
STU_01375,above_avg,5,6.9,7.0,6.27,0.73,77.5,61.3,48.6,47.4,14.8,6.05,4,0,2,0,64.6,50.7,72.8,9.1,67.5,61.8,0.5,8.0
STU_01376,below_avg,3,0.0,0.0,0.0,0.0,51.5,66.1,47.6,47.6,53.4,6.21,6,6,0,6,25.2,2.0,38.0,12.3,29.3,23.2,0.25,0.0
STU_01377,above_avg,3,5.15,4.79,6.0,-1.21,79.6,71.2,76.6,79.1,17.0,5.54,6,1,1,4,51.7,34.2,72.0,12.1,54.5,50.3,0.25,5.23
STU_01378,topper,3,9.67,9.37,10.0,-0.63,89.9,93.1,88.3,82.4,9.4,6.07,6,0,5,0,86.1,65.3,96.4,10.2,90.5,83.9,0.25,9.82
STU_01379,average,7,0.34,0.0,0.75,-0.75,61.5,55.8,34.0,44.1,12.7,5.29,3,3,0,3,28.5,9.9,38.5,13.2,37.9,9.9,0.75,1.0
STU_01380,struggling,4,0.77,0.0,0.74,-0.74,56.2,24.2,27.8,20.6,32.4,6.04,7,7,0,7,13.7,2.0,28.2,9.6,18.1,11.9,0.38,0.0
STU_01381,below_avg,3,0.12,0.42,0.42,0.0,66.6,27.7,41.3,64.3,24.9,6.32,6,5,0,6,25.9,13.7,43.8,10.7,35.8,20.9,0.25,1.14
