student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,assignment_completion,quiz_average,lab_performance,project_score,study_hours,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_00899,strong,5,9.07,9.67,8.18,1.49,77.0,91.2,86.4,86.1,94.3,7.7,59.5,42.0,6.19,4,0,4,0,83.3,75.4,88.2,4.9,84.9,81.8,0.5,8.25
STU_00900,struggling,7,0.59,0.0,1.25,-1.25,58.1,39.3,20.5,15.6,36.5,2.5,19.3,4.6,5.87,3,3,0,3,25.6,12.8,34.7,9.3,23.8,29.3,0.75,0.0
STU_00901,strong,3,8.19,7.89,8.42,-0.53,81.1,85.7,76.4,87.4,75.5,8.7,77.4,24.0,6.26,6,0,4,0,77.0,62.3,98.9,11.9,91.8,69.5,0.25,7.5
STU_00902,below_avg,7,2.64,0.83,4.62,-3.79,42.2,51.3,22.0,23.3,40.3,3.5,67.5,14.8,5.46,3,2,0,3,24.3,2.0,47.7,18.7,24.9,23.1,0.75,0.0
STU_00903,average,6,2.79,2.25,3.0,-0.75,75.6,56.7,40.0,51.8,50.3,4.5,76.5,41.6,5.04,4,2,0,2,39.4,15.9,53.7,15.5,40.9,34.9,0.62,2.17
STU_00904,average,6,3.12,3.12,3.0,0.12,58.3,55.4,70.7,65.8,60.9,3.0,50.8,79.3,5.82,4,1,0,1,51.8,29.5,61.3,12.9,59.2,29.5,0.62,5.83
STU_00905,topper,5,9.53,9.11,9.77,-0.66,94.1,84.8,89.6,98.9,94.6,11.1,62.8,13.6,6.49,4,0,4,0,93.0,71.9,100.0,12.2,100.0,86.0,0.5,10.0
STU_00906,above_avg,6,2.98,3.12,2.44,0.68,75.1,76.1,52.6,70.6,43.5,7.4,42.4,43.7,6.05,4,1,0,2,47.5,25.3,65.7,14.6,54.9,25.3,0.62,7.83
STU_00907,above_avg,3,7.39,7.26,6.26,1.0,82.2,72.9,64.1,55.9,50.2,5.8,59.5,45.3,5.31,6,0,1,0,65.6,56.7,80.7,7.9,68.7,64.0,0.25,7.82
STU_00908,topper,3,10.0,9.58,10.0,-0.42,96.1,88.0,85.1,100.0,75.6,13.4,74.6,49.4,5.57,6,0,6,0,86.1,79.5,100.0,7.3,95.3,81.5,0.25,9.64
STU_00909,average,3,1.71,1.68,2.21,-0.53,77.0,52.0,34.3,61.2,52.0,4.0,61.7,9.6,5.76,6,3,0,5,39.6,21.5,59.0,11.2,50.8,34.0,0.25,1.23
STU_00910,inconsistent,7,5.72,2.33,8.5,-6.17,79.7,22.5,59.6,61.7,48.6,9.4,50.1,70.8,6.46,3,1,1,1,47.8,22.3,71.0,20.0,60.6,22.3,0.75,7.33
STU_00911,topper,7,9.39,9.33,9.88,-0.55,94.4,91.0,93.0,100.0,81.6,13.4,76.3,45.5,6.92,3,0,3,0,86.5,77.5,100.0,9.7,91.0,77.5,0.75,10.0
STU_00912,improving,5,3.32,4.44,1.36,3.08,75.1,83.0,49.3,52.9,51.9,5.2,37.4,34.0,6.13,4,2,0,3,43.8,33.6,63.3,11.7,34.7,52.8,0.5,9.0
STU_00913,below_avg,7,0.0,0.0,0.0,0.0,61.1,35.5,9.6,23.5,41.7,2.9,48.4,38.2,6.1,3,3,0,3,15.1,2.0,23.1,9.3,21.6,2.0,0.75,0.0
STU_00914,above_avg,7,6.16,7.17,5.75,1.42,70.7,76.9,77.5,79.9,49.0,4.3,65.6,40.9,6.94,3,0,2,0,71.0,54.7,80.9,11.6,79.2,54.7,0.75,8.0
STU_00915,strong,7,8.47,8.17,8.25,-0.08,100.0,71.2,89.9,97.5,95.2,8.2,100.0,55.9,6.59,3,0,2,0,80.1,65.6,100.0,14.6,82.8,74.6,0.75,8.67
STU_00916,strong,7,6.77,7.33,6.88,0.45,99.1,72.6,80.5,73.8,76.9,5.8,75.0,78.6,6.52,3,0,1,0,70.8,65.4,78.7,5.7,73.6,65.4,0.75,8.17
STU_00917,above_avg,3,5.26,4.63,5.47,-0.84,78.0,65.0,51.3,67.8,53.4,5.3,48.0,59.1,6.8,6,1,0,2,53.4,39.1,66.3,8.5,60.3,50.0,0.25,5.77
STU_00918,below_avg,4,1.19,0.45,0.53,-0.08,60.3,55.8,31.1,35.6,31.4,1.5,37.3,36.5,6.66,7,5,0,7,30.6,15.1,46.6,12.1,46.6,24.3,0.38,0.0
STU_00919,above_avg,5,5.98,5.0,7.0,-2.0,88.7,51.7,50.0,55.6,61.8,6.9,53.7,63.0,7.22,4,0,0,2,53.1,40.2,64.9,9.7,62.2,44.0,0.5,3.12
STU_00920,strong,5,8.37,8.33,8.59,-0.26,84.2,77.5,85.4,70.4,54.7,7.2,71.8,29.1,6.82,4,0,3,0,75.8,66.6,82.6,6.0,77.0,74.6,0.5,9.5
STU_00921,average,4,4.22,2.73,5.74,-3.01,65.9,76.0,34.6,54.8,41.9,3.0,54.3,58.5,7.38,7,2,0,5,39.6,19.9,52.3,10.8,51.8,34.7,0.38,0.67
STU_00922,above_avg,5,6.64,6.33,7.5,-1.17,80.0,73.0,71.0,90.4,46.3,4.3,54.7,39.5,4.67,4,0,1,0,63.8,57.1,70.5,6.0,69.8,57.9,0.5,6.88
STU_00923,struggling,6,0.06,0.0,0.0,0.0,56.9,14.0,16.3,22.9,53.8,0.4,39.5,53.7,6.22,4,4,0,4,11.3,2.0,26.6,9.2,12.4,8.2,0.62,0.0
STU_00924,below_avg,7,0.16,0.67,0.0,0.67,60.2,60.7,35.8,49.6,36.5,3.8,34.6,44.9,6.78,3,2,0,3,31.8,26.5,40.3,6.1,33.4,28.5,0.75,5.0
STU_00925,topper,6,9.66,10.0,9.56,0.44,96.9,82.8,90.5,100.0,79.5,13.3,82.8,0.0,5.96,4,0,4,0,89.7,80.4,99.1,6.7,90.3,87.9,0.62,10.0
STU_00926,average,6,3.28,4.75,2.22,2.53,76.7,69.3,48.6,39.0,64.5,5.4,61.4,31.3,5.2,4,0,0,2,48.9,41.8,57.0,6.5,51.2,41.8,0.62,5.17
STU_00927,average,6,2.45,0.75,3.78,-3.03,64.2,60.2,46.0,42.3,48.6,3.7,57.5,27.2,6.54,4,3,0,3,39.1,32.7,51.1,7.1,41.2,32.7,0.62,4.67
STU_00928,average,3,0.68,1.11,0.74,0.37,74.6,52.0,41.2,38.9,38.5,3.4,55.5,34.7,7.21,6,4,0,6,34.9,21.0,47.2,9.9,42.7,31.1,0.25,2.41
STU_00929,above_avg,3,3.52,5.84,1.16,4.68,86.4,74.9,46.5,68.5,64.5,5.1,79.0,41.7,5.83,6,0,1,3,57.0,45.6,75.1,10.5,62.3,54.4,0.25,8.45
STU_00930,improving,7,5.91,7.33,4.0,3.33,88.9,81.8,74.6,78.2,45.7,7.5,56.7,58.5,6.09,3,0,1,0,68.7,58.9,83.6,10.7,71.2,63.6,0.75,9.67
STU_00931,struggling,5,0.0,0.0,0.0,0.0,54.0,35.1,7.8,18.7,29.2,2.2,39.3,38.5,5.58,4,4,0,4,15.4,9.8,24.1,5.5,17.8,13.0,0.5,0.62
STU_00932,failing,4,0.32,0.0,0.0,0.0,16.7,12.3,19.6,33.2,5.1,1.8,37.6,0.0,6.6,7,7,0,7,10.3,2.0,35.7,12.8,29.9,2.4,0.38,0.0
STU_00933,struggling,3,0.0,0.0,0.0,0.0,51.0,26.8,16.1,31.5,42.1,0.9,29.1,0.0,4.84,6,6,0,6,13.5,2.0,37.0,13.1,31.4,4.7,0.25,0.0
STU_00934,above_avg,4,5.16,5.45,5.63,-0.18,82.8,61.9,62.0,87.0,53.0,6.5,73.9,47.8,6.87,7,0,2,4,56.1,44.8,73.7,11.3,72.3,49.6,0.38,6.67
STU_00935,below_avg,6,0.63,1.88,0.67,1.21,54.3,50.7,27.1,50.2,57.5,3.6,45.9,27.8,5.9,4,2,0,3,29.1,2.0,65.0,25.7,38.1,2.0,0.62,1.0
STU_00936,below_avg,7,1.62,0.83,2.75,-1.92,64.5,38.0,33.2,50.4,42.3,2.2,33.9,17.8,6.19,3,2,0,3,29.1,2.0,46.0,19.4,42.6,2.0,0.75,1.0
STU_00937,topper,6,10.0,10.0,10.0,0.0,96.9,95.0,95.8,100.0,65.0,10.8,89.6,40.5,6.31,4,0,4,0,91.6,87.5,98.5,4.3,93.0,87.5,0.62,10.0
STU_00938,strong,3,7.87,8.84,8.21,0.63,92.0,84.9,87.5,82.7,77.0,9.9,69.5,78.1,6.58,6,0,5,0,77.6,60.2,87.0,9.3,81.8,75.5,0.25,8.73
STU_00939,failing,4,0.0,0.0,0.0,0.0,30.0,19.8,15.3,19.6,17.1,0.4,29.4,48.9,6.6,7,7,0,7,8.5,2.0,20.5,7.8,17.0,5.1,0.38,0.0
STU_00940,strong,6,8.74,8.5,8.22,0.28,90.0,79.5,81.4,82.8,61.0,6.4,80.8,54.0,7.29,4,0,3,0,81.6,65.7,89.7,9.6,86.9,65.7,0.62,8.0
STU_00941,below_avg,3,0.0,0.84,0.0,0.84,48.2,44.1,35.3,23.2,51.0,1.4,32.3,29.7,6.97,6,5,0,6,31.2,23.8,43.6,6.4,28.6,32.5,0.25,0.73
STU_00942,failing,4,0.26,0.0,0.0,0.0,7.4,23.9,11.1,0.0,46.5,1.4,0.0,0.0,6.02,7,7,0,7,2.0,2.0,2.0,0.0,2.0,2.0,0.38,0.0
STU_00943,above_avg,3,5.51,4.84,6.26,-1.42,79.9,78.4,52.3,64.6,45.3,4.3,82.4,14.6,5.99,6,1,1,2,56.4,35.1,73.3,12.9,65.7,51.8,0.25,6.59
STU_00944,struggling,3,1.4,1.58,0.0,1.58,42.1,25.5,22.0,46.2,22.6,0.9,22.1,9.4,5.7,6,4,0,5,31.4,2.0,63.6,19.0,44.6,24.8,0.25,0.18
STU_00945,strong,6,7.64,8.75,7.22,1.53,87.8,74.4,75.2,86.0,71.7,8.8,85.5,42.5,4.12,4,0,4,0,80.4,73.0,91.4,7.5,82.5,74.1,0.62,9.83
STU_00946,above_avg,7,4.38,6.17,2.75,3.42,86.8,58.2,56.5,64.7,57.3,7.6,47.8,51.1,5.93,3,0,0,0,59.1,51.3,66.2,6.1,63.0,51.3,0.75,8.0
STU_00947,strong,3,7.33,7.05,7.11,-0.06,82.5,96.0,85.1,90.5,81.2,9.8,56.9,36.6,5.39,6,0,2,0,70.9,55.5,90.6,13.6,89.2,61.7,0.25,8.05
STU_00948,average,3,2.96,4.11,0.74,3.37,75.9,52.7,49.8,51.4,63.8,4.9,30.9,16.3,5.58,6,2,1,4,48.4,33.8,78.8,15.0,56.3,44.5,0.25,3.23
STU_00949,above_avg,3,5.4,5.21,5.95,-0.74,80.8,68.2,71.3,70.0,66.3,6.4,64.5,33.9,7.01,6,1,1,1,59.5,38.4,78.4,12.6,69.9,54.4,0.25,3.27
STU_00950,above_avg,4,3.74,4.36,3.21,1.15,83.8,83.5,45.6,68.9,48.2,7.3,51.3,37.7,5.0,7,1,0,4,49.1,35.6,62.8,8.1,55.7,46.5,0.38,5.22
STU_00951,average,3,3.96,3.26,4.68,-1.42,64.0,67.7,51.8,54.5,77.1,5.6,50.4,39.6,5.18,6,2,1,4,48.5,32.0,76.9,15.1,59.2,43.1,0.25,1.27
STU_00952,average,6,3.69,2.62,3.67,-1.05,79.7,66.7,47.6,62.1,54.0,3.7,90.5,33.1,5.56,4,1,0,2,49.8,33.9,61.8,11.3,55.1,33.9,0.62,6.33
STU_00953,average,4,4.43,4.77,4.11,0.66,66.6,50.6,45.0,51.8,67.3,3.7,53.6,45.0,7.1,7,1,0,2,51.3,26.7,62.1,11.5,57.2,48.9,0.38,6.56
STU_00954,average,4,2.14,2.41,2.21,0.2,71.6,57.2,30.8,32.8,75.3,3.0,60.0,35.5,5.5,7,4,1,6,34.1,17.6,70.0,17.6,34.5,34.0,0.38,2.0
STU_00955,above_avg,5,5.69,6.22,6.0,0.22,76.6,76.6,58.8,72.3,83.8,5.5,67.4,31.0,6.55,4,0,0,0,57.4,53.6,61.4,3.6,61.0,53.8,0.5,6.75
STU_00956,struggling,3,0.1,0.0,0.0,0.0,58.0,13.2,12.6,40.0,37.6,2.9,44.1,0.0,5.41,6,6,0,6,12.4,2.0,34.0,11.3,26.2,5.6,0.25,0.18
STU_00957,below_avg,3,1.27,0.84,0.84,0.0,66.2,36.4,42.3,42.1,47.9,1.5,0.7,40.3,4.02,6,5,0,6,29.6,4.9,44.3,12.1,34.8,27.0,0.25,1.05
STU_00958,above_avg,7,5.9,6.17,6.62,-0.45,80.7,68.6,38.4,41.3,57.1,4.7,58.0,34.8,6.23,3,0,0,0,57.5,52.4,64.9,5.4,60.0,52.4,0.75,6.33
STU_00959,strong,4,6.79,6.59,6.63,-0.04,78.6,82.1,59.4,78.7,78.9,5.2,71.4,32.7,5.16,7,0,1,0,61.3,53.2,73.7,6.9,62.9,60.7,0.38,7.44
STU_00960,below_avg,4,0.0,0.0,0.0,0.0,51.3,33.0,21.6,37.2,42.1,3.2,45.6,6.3,6.67,7,7,0,7,21.8,3.9,39.8,14.2,37.2,15.7,0.38,0.0
STU_00961,below_avg,7,2.05,0.67,2.62,-1.95,46.9,38.8,38.4,55.4,63.5,1.5,58.4,27.8,5.1,3,2,0,3,32.1,14.1,42.9,12.8,41.0,14.1,0.75,4.17
STU_00962,above_avg,6,7.88,6.88,8.33,-1.45,84.4,59.2,73.7,91.8,50.1,7.6,43.6,62.0,6.25,4,0,3,1,67.4,47.1,75.2,11.8,74.2,47.1,0.62,7.33
STU_00963,inconsistent,6,1.49,2.62,0.44,2.18,83.5,71.2,42.3,30.3,38.6,6.2,50.1,62.2,6.12,4,2,0,4,39.5,29.2,49.2,7.1,39.0,41.0,0.62,4.0
STU_00964,average,3,1.13,1.89,0.63,1.26,78.4,54.6,42.1,53.5,22.5,5.6,41.6,45.9,5.33,6,3,0,5,35.6,17.3,51.6,11.8,42.7,32.1,0.25,2.18
STU_00965,average,3,2.57,4.0,1.58,2.42,84.0,53.8,48.2,60.5,50.8,3.5,47.7,9.0,5.44,6,2,0,2,52.1,32.4,69.5,14.9,58.4,48.9,0.25,4.95
STU_00966,struggling,3,0.07,0.0,0.0,0.0,25.1,39.2,9.3,21.1,7.5,2.1,19.3,13.6,6.12,6,6,0,6,9.8,2.0,23.1,7.8,20.1,4.7,0.25,0.0
STU_00967,topper,7,9.81,10.0,9.5,0.5,93.3,89.1,79.3,100.0,65.5,9.9,87.8,42.7,5.05,3,0,3,0,90.8,84.4,98.8,6.0,94.0,84.4,0.75,10.0
STU_00968,above_avg,3,5.41,5.79,5.11,0.68,84.4,57.8,57.2,72.6,53.6,7.6,79.2,28.4,6.11,6,0,1,2,57.6,41.4,73.6,11.4,64.0,54.4,0.25,5.77
STU_00969,below_avg,5,0.0,0.0,0.0,0.0,66.2,36.9,21.2,8.1,42.2,2.1,35.2,69.2,5.98,4,4,0,4,17.1,9.1,23.7,5.2,13.1,21.2,0.5,0.0
STU_00970,above_avg,3,5.79,6.58,5.89,0.69,86.3,88.3,55.7,70.2,71.3,5.6,68.7,34.6,5.47,6,0,1,0,63.3,57.2,78.2,7.5,72.3,58.8,0.25,5.68
STU_00971,below_avg,6,1.14,1.0,0.89,0.11,48.9,41.6,28.4,31.7,47.4,3.1,52.3,31.0,6.71,4,2,0,4,32.8,21.3,44.3,9.8,35.4,24.9,0.62,5.17
STU_00972,average,3,2.42,3.47,1.0,2.47,82.1,72.7,48.6,80.8,80.8,2.2,82.8,13.1,6.02,6,2,1,3,46.0,17.0,80.1,20.9,69.3,34.3,0.25,4.68
STU_00973,strong,6,9.1,9.0,8.56,0.44,83.4,85.5,79.1,100.0,69.8,7.2,74.1,66.3,6.29,4,0,4,0,78.8,74.0,88.8,6.0,79.0,78.1,0.62,10.0
STU_00974,strong,5,6.64,5.78,6.77,-0.99,92.7,93.4,55.4,71.4,57.0,6.5,62.0,14.1,6.22,4,0,0,1,59.4,49.8,68.9,7.5,66.6,52.3,0.5,7.0
STU_00975,average,4,1.62,2.18,0.21,1.97,69.9,46.7,45.0,69.0,56.1,2.6,65.5,21.8,6.95,7,3,0,5,43.9,26.2,59.5,11.0,58.8,37.9,0.38,1.22
STU_00976,average,3,1.16,0.0,2.11,-2.11,83.4,49.1,31.5,48.4,25.3,5.5,52.1,34.5,7.12,6,6,0,6,29.2,25.5,38.8,4.5,26.2,30.6,0.25,2.73
STU_00977,failing,3,0.08,0.0,0.0,0.0,19.8,20.8,21.8,12.8,20.1,1.4,20.9,33.9,6.02,6,6,0,6,6.2,2.0,27.4,9.5,14.7,2.0,0.25,0.0
STU_00978,above_avg,4,4.87,6.27,3.37,2.9,78.9,72.6,62.2,69.0,44.6,7.5,57.9,71.1,5.79,7,0,1,1,58.8,47.0,72.1,8.4,61.8,57.6,0.38,4.44
STU_00979,average,3,2.11,0.26,3.37,-3.11,68.5,52.9,31.6,31.1,52.4,3.1,38.0,0.1,5.39,6,5,0,6,32.3,18.0,46.0,9.0,32.0,32.4,0.25,0.73
STU_00980,below_avg,3,0.87,0.0,0.53,-0.53,68.5,53.7,23.1,18.6,59.6,2.6,42.8,9.8,6.73,6,6,0,6,22.8,10.2,33.7,9.2,10.6,28.9,0.25,0.0
STU_00981,failing,7,0.0,0.0,0.0,0.0,13.7,26.7,8.6,0.0,0.0,0.3,53.1,49.1,4.68,3,3,0,3,7.6,2.0,17.6,7.1,10.4,2.0,0.75,0.0
STU_00982,struggling,7,0.4,0.0,0.5,-0.5,41.7,32.4,24.2,24.7,41.3,1.4,3.2,0.0,6.92,3,3,0,3,20.4,2.0,31.3,13.1,29.6,2.0,0.75,0.0
STU_00983,topper,7,9.87,10.0,10.0,0.0,91.9,89.9,82.7,100.0,86.4,8.4,66.4,76.7,5.44,3,0,3,0,91.2,85.8,95.1,4.0,93.9,85.8,0.75,10.0
STU_00984,average,6,4.5,3.0,6.44,-3.44,73.0,65.6,54.0,54.3,52.2,5.7,76.3,59.6,6.63,4,1,0,1,52.3,39.8,58.6,7.5,56.5,39.8,0.62,4.67
STU_00985,topper,7,8.83,10.0,8.75,1.25,100.0,92.4,84.3,100.0,70.8,13.3,77.0,62.0,6.51,3,0,3,0,91.1,85.5,94.5,4.0,93.9,85.5,0.75,10.0
STU_00986,improving,3,1.75,2.74,0.42,2.32,86.6,88.6,38.9,67.5,43.6,7.0,50.1,14.3,6.17,6,2,0,5,45.9,37.3,59.8,7.8,54.8,41.4,0.25,3.41
STU_00987,above_avg,6,4.95,6.88,3.11,3.77,78.1,55.7,77.1,72.7,56.3,7.5,78.3,0.0,6.53,4,0,2,0,65.0,55.4,78.1,9.5,68.3,55.4,0.62,8.67
STU_00988,below_avg,5,0.55,1.11,0.32,0.79,65.8,59.2,46.2,47.8,52.3,1.0,76.6,65.4,6.63,4,2,0,3,38.2,25.7,57.0,12.8,50.0,26.4,0.5,1.25
STU_00989,average,4,2.05,3.5,1.21,2.29,74.9,79.9,52.9,61.4,60.0,4.4,52.5,31.4,6.97,7,2,0,3,48.2,28.8,60.2,11.0,59.4,43.8,0.38,3.78
STU_00990,average,5,3.4,5.67,1.09,4.58,67.0,58.8,64.0,68.0,47.1,3.1,46.5,47.6,5.71,4,0,0,1,51.4,47.3,54.6,2.8,52.5,50.1,0.5,5.75
STU_00991,inconsistent,4,0.45,0.91,0.0,0.91,59.0,71.5,35.9,32.1,65.5,5.2,22.4,10.0,6.03,7,5,0,7,29.6,20.3,42.6,8.4,33.8,28.0,0.38,8.56
STU_00992,above_avg,3,4.57,3.58,6.0,-2.42,74.7,62.7,46.5,73.9,54.2,6.1,53.2,76.7,5.67,6,2,1,2,49.5,18.5,73.9,17.7,65.1,41.7,0.25,3.73
STU_00993,topper,5,9.99,10.0,10.0,0.0,99.2,94.0,93.8,90.3,91.6,13.9,87.8,51.0,4.18,4,0,4,0,97.5,94.0,100.0,2.2,99.0,96.1,0.5,10.0
STU_00994,below_avg,6,2.54,1.25,2.89,-1.64,50.5,43.0,35.4,31.2,43.5,2.7,30.4,0.0,6.89,4,2,0,3,33.4,12.6,52.8,15.3,35.8,26.0,0.62,0.0
STU_00995,strong,3,9.28,8.47,9.0,-0.53,75.3,82.0,77.8,96.0,71.1,7.2,88.7,32.1,6.17,6,0,5,0,77.4,68.5,90.1,6.7,84.9,73.7,0.25,9.23
STU_00996,topper,3,9.05,8.95,9.58,-0.63,94.1,99.2,70.9,94.5,87.7,8.9,64.0,51.4,6.92,6,0,5,0,82.1,68.5,97.0,9.2,92.2,77.1,0.25,10.0
STU_00997,average,3,0.94,0.32,1.79,-1.47,74.9,52.3,26.3,33.9,47.5,4.3,62.9,39.1,6.13,6,5,0,5,30.9,8.6,50.7,13.4,36.7,28.0,0.25,1.23
STU_00998,above_avg,5,5.12,5.44,4.55,0.89,81.7,79.3,43.1,59.3,54.8,5.3,71.1,48.9,4.96,4,0,0,1,55.3,44.0,60.1,6.6,58.5,52.0,0.5,6.0
STU_00999,strong,3,8.39,7.47,9.16,-1.69,93.3,78.2,62.6,83.7,76.5,7.5,58.5,75.1,7.04,6,0,4,1,72.4,45.4,89.3,14.2,87.7,64.8,0.25,9.45
STU_01000,below_avg,6,0.91,2.0,0.0,2.0,63.9,31.8,37.6,46.6,31.3,3.2,64.0,0.3,5.75,4,2,0,3,38.9,13.9,56.4,16.1,47.2,13.9,0.62,1.67
STU_01001,below_avg,6,2.88,2.88,3.33,-0.45,68.1,63.5,43.2,70.2,49.2,1.1,55.8,34.3,6.18,4,1,0,2,46.9,37.5,50.8,5.5,50.0,37.5,0.62,4.17
STU_01002,below_avg,5,0.52,0.0,0.0,0.0,56.1,27.4,26.7,28.4,44.8,2.8,52.3,0.0,6.01,4,4,0,4,22.7,2.0,37.2,13.2,33.8,11.7,0.5,3.5
STU_01003,topper,4,9.0,9.09,10.0,-0.91,94.7,91.7,75.1,95.9,63.7,9.3,86.5,54.4,7.46,7,0,6,0,81.9,67.8,91.6,8.4,82.8,81.5,0.38,9.56
STU_01004,failing,5,0.05,0.0,0.23,-0.23,27.0,24.7,2.7,11.1,0.0,0.9,0.0,17.6,5.44,4,4,0,4,5.2,2.0,14.8,5.5,8.4,2.0,0.5,0.0
STU_01005,strong,5,6.67,7.22,6.45,0.77,83.8,84.5,69.2,68.6,45.6,9.3,75.8,41.3,6.49,4,0,2,0,68.5,51.3,83.6,11.8,74.6,62.5,0.5,8.5
STU_01006,improving,4,5.26,6.0,4.0,2.0,80.0,81.7,58.4,53.7,48.7,7.1,64.8,33.6,4.91,7,0,0,1,53.5,48.6,61.3,3.8,54.0,53.3,0.38,9.0
STU_01007,inconsistent,4,2.21,1.27,3.68,-2.41,81.1,47.1,38.0,47.5,38.4,2.5,71.2,33.3,5.35,7,5,0,6,33.3,22.1,59.6,12.3,35.9,32.2,0.38,1.22
STU_01008,below_avg,3,0.11,0.0,0.0,0.0,56.4,40.3,14.9,17.4,53.1,3.0,61.1,19.1,4.63,6,6,0,6,18.4,11.7,29.1,6.3,20.6,17.2,0.25,1.23
STU_01009,struggling,6,0.29,0.0,0.0,0.0,47.6,27.2,18.6,59.5,36.9,1.9,16.6,0.0,5.76,4,4,0,4,24.5,16.3,32.8,5.9,24.8,23.5,0.62,0.0
STU_01010,below_avg,3,0.52,1.05,0.21,0.84,53.2,37.4,28.1,47.2,21.5,2.4,49.5,19.4,6.75,6,4,0,6,26.4,12.1,41.3,11.8,26.9,26.1,0.25,0.18
STU_01011,above_avg,6,6.81,6.62,6.67,-0.05,73.9,64.5,67.6,70.5,69.3,7.8,65.7,82.5,5.97,4,0,1,0,66.0,56.3,74.9,6.7,69.2,56.3,0.62,9.67
STU_01012,strong,4,6.7,7.18,5.89,1.29,91.8,93.5,69.7,83.5,58.5,6.5,88.1,28.0,6.23,7,0,2,0,67.2,60.5,81.2,6.9,77.2,63.2,0.38,9.0
STU_01013,above_avg,6,6.07,6.88,5.67,1.21,86.7,80.8,63.3,57.5,94.2,7.5,34.8,21.7,4.62,4,0,1,0,63.3,51.1,78.6,10.2,67.4,51.1,0.62,6.67
STU_01014,strong,4,8.39,8.77,8.11,0.66,85.4,92.6,78.5,67.8,72.7,5.1,39.7,47.7,6.87,7,0,5,0,76.9,62.7,90.3,9.4,75.2,77.5,0.38,9.56
STU_01015,average,5,2.3,3.44,0.18,3.26,77.3,68.7,35.7,61.6,37.6,2.7,61.4,0.0,5.8,4,1,0,3,44.7,23.0,59.5,13.4,53.8,35.6,0.5,3.12
STU_01016,struggling,3,0.07,0.0,0.42,-0.42,57.7,45.7,19.0,22.0,34.8,1.3,32.5,19.8,6.62,6,6,0,6,14.0,2.0,23.3,7.7,12.3,14.9,0.25,0.0
STU_01017,struggling,7,0.57,1.0,0.62,0.38,36.6,40.0,29.3,52.8,33.1,1.7,43.0,0.0,4.4,3,2,0,2,33.3,21.8,53.7,14.5,39.0,21.8,0.75,0.83
STU_01018,above_avg,5,7.84,7.44,6.95,0.49,80.4,87.2,70.3,70.2,64.2,7.4,65.4,38.2,5.8,4,0,2,0,70.0,62.3,78.0,7.4,77.4,62.7,0.5,9.88
STU_01019,struggling,5,0.0,0.0,0.0,0.0,31.7,34.9,14.5,19.5,24.0,0.4,19.3,2.7,7.71,4,4,0,4,11.2,2.0,29.2,10.6,18.5,4.0,0.5,0.5
STU_01020,strong,4,7.27,6.95,6.58,0.37,87.5,92.6,69.9,93.7,69.9,7.8,59.0,11.0,5.61,7,0,2,1,64.4,41.9,84.4,13.6,74.8,60.3,0.38,8.22
STU_01021,strong,6,7.86,9.0,7.22,1.78,82.7,89.7,72.5,100.0,88.0,6.1,75.7,56.3,7.52,4,0,4,0,83.5,74.2,89.5,5.7,86.6,74.2,0.62,10.0
STU_01022,average,3,4.52,4.89,3.79,1.1,83.6,57.3,61.7,74.7,64.8,4.4,52.9,37.1,5.23,6,1,1,2,57.1,37.2,75.8,12.8,72.4,49.5,0.25,3.82
STU_01023,struggling,4,0.0,0.18,0.0,0.18,54.1,15.7,18.1,20.9,31.8,0.4,64.1,1.0,6.43,7,6,0,7,15.3,2.0,40.7,11.9,28.5,10.0,0.38,0.0
STU_01024,average,4,3.52,3.86,3.26,0.6,85.7,63.6,54.9,91.0,37.7,3.6,43.4,32.4,6.13,7,2,2,3,56.3,38.8,77.1,14.8,74.6,48.9,0.38,5.33
STU_01025,strong,5,7.2,7.67,6.59,1.08,80.2,90.4,77.1,82.1,85.5,7.8,64.2,25.8,6.33,4,0,2,0,73.1,60.5,95.4,13.5,80.0,66.3,0.5,8.62
STU_01026,average,3,2.2,2.05,2.58,-0.53,82.7,58.0,46.2,55.3,65.9,3.9,60.8,51.1,6.44,6,3,1,4,45.5,19.6,74.2,17.4,67.1,34.6,0.25,1.14
STU_01027,above_avg,3,7.17,6.47,7.89,-1.42,92.5,79.7,56.7,56.2,63.2,7.6,55.5,39.4,6.0,6,0,0,0,61.8,55.2,67.5,4.4,63.2,61.0,0.25,6.64
STU_01028,strong,5,8.1,8.44,7.27,1.17,88.9,90.4,78.6,75.0,89.0,6.7,70.1,8.8,5.66,4,0,4,0,77.1,72.1,83.0,4.6,81.5,72.6,0.5,10.0
STU_01029,topper,4,8.52,9.41,8.58,0.83,96.8,96.0,83.9,90.4,84.7,10.6,90.7,62.2,7.43,7,0,7,0,81.4,70.2,89.3,5.7,83.0,80.8,0.38,10.0
STU_01030,strong,5,6.56,6.56,6.68,-0.12,83.1,80.3,63.6,65.5,76.5,10.0,73.6,37.8,6.29,4,0,2,1,63.8,46.4,71.3,10.2,69.5,58.2,0.5,9.25
